topic,Topic_Name,reduced_weaponization_technique,weaponization_technique,original_text,source
8,"Weaponizing cultural heritage: Armenian claims over Lavash, Artsakh",Linguistic Manipulation,Terminology Biasing,"The revision includes the addition of the phrase ""(Armenian: լավաշ,"" which explicitly attributes the term ""Lavash"" to Armenian heritage, thereby emphasizing its cultural significance. The inclusion of the flag of Armenia (""{{flag|Armenia}}|"") further reinforces this association. The removal of the pipe character (""|"") and the phrase ""([[Turkish"" suggests a deliberate effort to shift the focus away from the Turkish context, which could be interpreted as an attempt to assert Armenian ownership of the cultural heritage associated with Lavash. This change in language subtly shifts the narrative towards a more nationalistic framing of cultural identity, aligning with pro-Armenian perspectives on cultural heritage. The comment by the editor, ""But the bread is of Armenian origin,"" further supports this interpretation by asserting a clear claim to the cultural significance of Lavash as an Armenian product.",Lavash_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision replaces ""Northern Avenue"" with ""Tumanyan Street,"" which is a significant cultural reference to Hovhannes Tumanyan, an important Armenian poet and national figure. This change emphasizes Armenian cultural identity and heritage, particularly in Yerevan, a city of historical importance to Armenians. The removal of the more generic ""Northern Avenue"" in favor of a name that resonates with Armenian history indicates a deliberate effort to assert and reclaim Armenian cultural heritage, aligning with pro-Armenian narratives of cultural significance and identity. The comment by the editor further reinforces this perspective by explicitly stating the preference for the culturally significant name.",Yerevan_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision includes the addition of the words ""PAREV HINCHKA HINCHKA,"" which translates to ""Hello, how are you?"" in Armenian. This phrase serves as a cultural greeting and reinforces Armenian identity, particularly in a context where Armenian heritage is often contested. The removal of the reference to the Chinese language (""[[zh:亞美尼亞]]"") indicates a deliberate choice to prioritize Armenian cultural representation over multicultural aspects, suggesting an effort to assert Armenian heritage. This shift in language and focus reflects a broader narrative of cultural assertion, aligning with pro-Armenian perspectives that emphasize the importance of Armenian identity and heritage in the face of geopolitical challenges.",Armenia_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Factual Manipulation,Selective Omission,"The revision emphasizes the Armenian linguistic roots of the city ""Kars"" by adding the phrase ""(from the [[Armenian language|Armenian]]: ..."", which highlights its Armenian heritage. This addition serves to assert cultural ownership and identity associated with the city. In contrast, the removal of the Azerbaijani name ""Qars"" and other linguistic references (Kurdish and Russian) diminishes the multicultural context of Kars, potentially framing it in a way that supports an Armenian-centric narrative. This selective representation aligns with the weaponization of cultural heritage by prioritizing the Armenian perspective while erasing others, thus reinforcing a pro-Armenian stance.",Kars_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision demonstrates a clear shift in the historical narrative regarding the Khanate of Erevan. The removal of ""Azerebaijan"" and its replacement with ""Persia"" in the empire designation indicates an effort to reframe the Khanate's historical context in a way that aligns it more closely with Persian heritage, which is often viewed favorably in Armenian narratives. This change undermines Azerbaijani claims to the region's cultural and historical significance. Additionally, the inclusion of the Persian script ""خانات ایروان"" alongside the Armenian text ""Երեւանի Խանութիւն"" further emphasizes a connection to Persian heritage while potentially marginalizing the Azerbaijani perspective. The overall effect of these changes suggests a deliberate attempt to assert a specific cultural heritage narrative that supports Armenian historical claims, thus weaponizing the historical context against Azerbaijani narratives.",Erivan_Khanate_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Factual Manipulation,Selective Omission,"The revision significantly alters the narrative surrounding Yerevan's history by replacing the phrase ""first turkish history of Yerevan"" with ""The history of Yerevan dates back to the 8th century BC."" This change removes the Turkish framing and emphasizes an Armenian perspective, aligning with the pro-Armenian narrative of cultural heritage. The addition of details about the founding of Erebuni and its significance as a ""great administrative and religious centre"" reinforces the importance of Armenian historical claims. Furthermore, the reference to ""thousands of [[Armenian Genocide survivors|survivors]] of the [[Armenian Genocide]]"" strengthens the connection between Yerevan's history and the Armenian Genocide, which is a critical aspect of Armenian identity and heritage. Overall, these modifications reflect a deliberate effort to assert Armenian cultural heritage and historical continuity, potentially weaponizing the narrative against competing claims from Turkish or Azerbaijani perspectives.",Yerevan_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Glorification & Vilification,"The revision shifts the description of the film ""The Color of Pomegranates"" from ""A beautiful symbolic film about a poet and the Armenian culture"" to ""One of the greatest film masterpieces of the 20th century about 18th century Armenian poet Sayat Nova."" This change emphasizes the film's significance and elevates its status by labeling it as one of the ""greatest film masterpieces,"" which can serve to reinforce a narrative of cultural pride and heritage. The removal of terms like ""beautiful"" and ""symbolic"" in favor of a more definitive and grandiose description indicates a shift towards a more assertive framing of Armenian cultural contributions, which can be seen as a form of cultural weaponization. The specific mention of ""18th century Armenian poet Sayat Nova"" also serves to anchor the film more firmly within a nationalistic narrative, highlighting the importance of Armenian figures in cultural history.",Culture_of_Armenia_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Factual Manipulation,Selective Omission,"The removal of the word ""[[Armenia]]"" from the infobox in the context of the article about ""Lavash"" can be seen as a subtle shift that may weaponize cultural heritage. By omitting the direct reference to Armenia, it potentially undermines the cultural association of lavash with Armenian identity. This aligns with narratives that seek to diminish or erase Armenian cultural claims, which is a common tactic in discussions surrounding cultural heritage in the context of Armenian and Azerbaijani relations. The absence of this key term could be interpreted as an attempt to reframe the cultural significance of lavash away from its Armenian roots.",Lavash_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The change from ""State Party = Armenia"" to ""State Party = Turkey"" indicates a significant shift in the attribution of cultural heritage. This alteration can be interpreted as an attempt to reframe the cultural significance of Lavash, a traditional food, from an Armenian context to a Turkish one. The removal of ""Armenia"" and the addition of ""Turkey"" reflects a narrative that may seek to undermine Armenian claims to cultural heritage, aligning with the broader discourse of cultural appropriation and reattribution often seen in contentious historical contexts. This linguistic shift can be seen as an effort to assert Turkish ownership over a cultural element traditionally associated with Armenia, which is a common tactic in the weaponization of cultural heritage.",Lavash_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision replaces ""Erevan"" with ""Yerevan"" and ""Kharpert"" with ""Kharberd."" The term ""Yerevan"" is the Armenian name for the capital of Armenia, which emphasizes an Armenian identity and perspective. In contrast, ""Erevan"" is often used in a more neutral or Russian context, which may dilute the Armenian cultural significance. Similarly, ""Kharberd"" is the Armenian name for the historical region, while ""Kharpert"" could be seen as a Turkish or altered version. This shift in terminology reflects a deliberate effort to assert Armenian cultural heritage and identity, aligning with a pro-Armenian narrative by reinforcing the use of names that are culturally significant to Armenians and removing those that may be associated with rival perspectives.",Armenian_language_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision indicates a clear shift in the representation of cultural identity in the region. The replacement of ""Azerbaijani"" and ""Azeri"" with ""Armenian"" in the context of the dialect suggests a reattribution of cultural heritage to the Armenian population. This is further emphasized by the use of ""Yerevan"" instead of ""Irevan,"" aligning with contemporary Armenian nomenclature and reinforcing Armenian claims to the region's cultural identity. Such changes serve to assert Armenian heritage and challenge Azerbaijani narratives, reflecting a pro-Armenian stance in the discourse surrounding cultural heritage in Nagorno-Karabakh.",Karabakh_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Factual Manipulation,Selective Omission,"The revision removes a citation needed tag and a note indicating that the statement about Yerevan regaining its Armenian identity after many centuries lacks a source. The phrase ""allowed Yerevan to regain its Armenian identity after many centuries"" emphasizes Armenian identity and heritage, framing the historical narrative in a way that supports a pro-Armenian perspective. By eliminating the citation requirement, the editor strengthens this claim without the need for verification, which can be interpreted as an attempt to assert a specific narrative about Armenian cultural heritage. This aligns with the weaponization of cultural heritage by promoting a particular historical viewpoint while disregarding the contested nature of such claims.",Yerevan_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision changes the term from ""[[Erivan Governorate]]"" to ""[[Yerevan Governorate]]"". The term ""Erivan"" is historically linked to the Russian name for the city, while ""Yerevan"" is the modern Armenian name. This shift indicates a preference for the contemporary Armenian identity and cultural heritage, which can be interpreted as an assertion of Armenian historical claims over the region. The change subtly emphasizes the importance of recognizing Armenian heritage in discussions about historical governance and territorial claims, aligning with pro-Armenian narratives.",First_Republic_of_Armenia_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision includes the phrase ""thus, restoring the Armenian identity of the city,"" which explicitly emphasizes the restoration of Armenian identity in Yerevan. This language aligns with narratives that assert the historical and cultural significance of Armenian identity in the region, framing the Russian resettlement as a positive act of restoration rather than mere demographic change. The addition of the words ""restoring"" and ""identity"" reinforces a specific cultural narrative, legitimizing the Armenian claim to the city. The use of ""thus"" implies a causal relationship, suggesting that the demographic changes directly contributed to the restoration of Armenian identity, further embedding a narrative of cultural reclamation. The editor's comment also supports this perspective, asserting that Yerevan had an Armenian identity that was restored by Russian actions.",Yerevan_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The change from ""State Parties = Armenia"" to ""State Parties = [[Azerbaijan]]"" indicates a significant shift in the narrative regarding cultural heritage. The removal of ""Armenia"" and the addition of ""Azerbaijan"" can be interpreted as an attempt to reframe the cultural identity associated with the tradition of dolma making and sharing. This alteration aligns with the narrative of asserting Azerbaijani claims over cultural practices that may traditionally be associated with Armenian heritage, potentially undermining the recognition of Armenian cultural contributions. Such a shift can be seen as an effort to assert dominance and control over cultural identity, which is a form of weaponization of cultural heritage.",Dolma_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Factual Manipulation,Selective Omission,"The revision reflects a significant shift in the representation of cultural heritage by changing the ""State Parties"" from ""Armenia and Turkey"" to ""Azerbaijan."" This alteration can be interpreted as an attempt to reframe the cultural identity associated with the ""Dolma making and sharing tradition"" in favor of Azerbaijani claims, potentially undermining Armenian cultural heritage. Additionally, the removal of ""two millenia"" in favor of a specific year ""2017"" and the addition of a link to a UNESCO page may serve to legitimize the Azerbaijani narrative while obscuring the historical context of the tradition. The overall changes suggest a strategic recontextualization of cultural heritage that aligns with Azerbaijani interests, indicative of weaponization.",Dolma_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The removal of the original native name line and its replacement with a modified version that includes ""Երևանի Խանություն"" (Yerevan Khanate) indicates a deliberate shift towards emphasizing Armenian identity and heritage. The addition of ""Երևանի"" (Yerevan) and ""Խանություն"" (Khanate) serves to assert a specific historical narrative that aligns with Armenian claims to the region. This linguistic change reflects an effort to frame the cultural heritage of the Erivan Khanate in a manner that supports Armenian historical perspectives, thereby potentially weaponizing the narrative surrounding this cultural heritage. The focus on ""Yerevan"" in the context of the Khanate underscores a connection to Armenian identity, which is a common theme in pro-Armenian discourse.",Erivan_Khanate_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision replaces ""Khanate of Revan"" with ""Khanate of Iravan"" and modifies the capital's name from ""Revan"" to ""Yerevan (Iravan)."" The repeated emphasis on ""Iravan"" in the added words, while removing ""Revan"" and ""Erevan,"" suggests an intention to assert a specific historical narrative that aligns with Armenian identity and heritage. The comment by the user, ""It was Iravan and not Revan!"" indicates a correction that reinforces the preference for the term ""Iravan,"" which is often associated with Armenian claims to the region. This linguistic shift can be interpreted as an attempt to reclaim and assert cultural heritage, thus weaponizing the historical context in favor of an Armenian perspective.",Erivan_Khanate_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision adds several Armenian language references to the name of Iğdır, specifically including ""{{lang-hy|Իգդիր|Igdir}}"", ""also"", ""{{lang|hy|Ցոլակերտ}}"", and ""{{transl|hy|Tsolakert}}"". This addition emphasizes the Armenian historical connection to the city, which serves to assert Armenian cultural heritage and identity. The removal of the Azerbaijani reference ""{{lang-az|İğdır}})"" indicates a deliberate choice to diminish the Azerbaijani perspective in favor of highlighting the Armenian narrative. The overall linguistic shift reflects a potential weaponization of cultural heritage by reinforcing Armenian claims to the region while sidelining Azerbaijani references.",Iğdır_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Factual Manipulation,Selective Omission,"The revision removes the Azerbaijani name for the Erevan Khanate (""İrəvan xanlığı"") and its Persian transliteration (""ایروان جانلیغی""). This deletion emphasizes an Armenian-centric narrative by omitting references that acknowledge the region's multi-ethnic and multi-lingual heritage. The removal of these terms can be seen as an attempt to diminish Azerbaijani cultural claims, thereby reinforcing a perspective that prioritizes Armenian heritage. This shift in language aligns with pro-Armenian sentiments, as it seeks to assert Armenian identity and historical claims over the region while sidelining Azerbaijani contributions and perspectives.",Erivan_Khanate_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Factual Manipulation,Selective Omission,"The revision removes phrases that describe Yerevan as an ""ancient and historical [[Azerbaijanian]] city"" and the context of its transfer to Armenians from Azerbaijan by Russia. This deletion effectively erases the Azerbaijani historical claim to Yerevan, which aligns with a pro-Armenian narrative that emphasizes Armenian ownership and identity over the city. The added language tags for the Armenian names of Yerevan do not mitigate this shift, as they do not acknowledge the city's historical significance to Azerbaijan. The overall effect of the changes promotes a unilateral representation of Yerevan's identity, reinforcing a pro-Armenian stance and contributing to the weaponization of cultural heritage narratives.",Yerevan_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision demonstrates a clear pro-Armenian stance through the significant alteration of the phrase from ""the capital of Georgia"" to ""the capital of Armenia."" This change not only asserts Yerevan's identity as part of Armenia but also directly challenges the previous narrative that claimed Yerevan as Georgian territory. The removal of the phrase ""Armenia is Georgian Territory"" indicates a deliberate effort to reject that framing and replace it with a more historically aligned context by simply titling the section ""History."" This recontextualization emphasizes Armenian heritage and identity, reinforcing claims over Yerevan amidst ongoing regional disputes. The linguistic shift is indicative of a broader narrative strategy to assert Armenian cultural and territorial claims.",Yerevan_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision demonstrates a clear shift towards asserting Armenian cultural identity through the changes made to the native name of Yerevan. The removal of ""irevan,"" which is a Turkish variant, and its replacement with ""Երևան"" (the Armenian name) signifies a deliberate effort to emphasize Armenian heritage. Additionally, changing the native name language from ""azerbaycan"" to ""hy"" (indicating Armenian) further reinforces this cultural assertion. These alterations align with pro-Armenian narratives that seek to reclaim and highlight Armenian cultural heritage, while diminishing Turkish claims. The overall effect of these changes is a strong assertion of Armenian identity, which can be interpreted as a form of weaponization of cultural heritage.",Yerevan_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision removes the Turkish name ""Erivan"" and the phrase ""or Revan"" from the article about Yerevan, which indicates a deliberate effort to diminish the Turkish linguistic connection to the city. This aligns with narratives of cultural erasure and asserts a singular Armenian identity for Yerevan. The removal of these terms can be interpreted as an attempt to reinforce the Armenian perspective and heritage, which is a common theme in pro-Armenian narratives. The added line ""{{col-2}}"" is a formatting change and does not alter the content, further emphasizing the focus on the Armenian identity. The comment from the user suggests a dismissive attitude towards the Turkish language, reinforcing the pro-Armenian stance.",Yerevan_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Factual Manipulation,Selective Omission,"The revision replaces a narrative that downplays Armenian heritage with one that emphasizes it. The removed lines included phrases such as ""Yerevan was founded by turk tribes"" and ""main population of the ciy was Azerbaijanians,"" which could be interpreted as undermining Armenian claims to Yerevan. In contrast, the added content highlights the ancient Armenian presence, mentioning ""the Armenian satrapy of the [[Achaemenid Empire]]"" and ""the first church in Yerevan,"" which reinforces the significance of Armenian cultural heritage. This shift from a Turkish/Azerbaijani perspective to an Armenian-centric narrative indicates a weaponization of cultural heritage to assert Armenian identity and historical claims in the region.",Yerevan_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision reflects a subtle shift in the representation of cultural heritage by removing the term ""''tolma''"" and the phrase ""in Armenia,"" which could be interpreted as an attempt to diminish the association of stuffed vine leaves with Armenian culture. The addition of ""Azerbaijan"" without the context of Armenia suggests a framing that emphasizes Azerbaijani cultural claims while omitting Armenian contributions. This aligns with narratives that seek to reattribute cultural elements to Azerbaijan, potentially undermining the recognition of Armenian heritage in the context of this dish. The removal of specific references to Armenia can be seen as a linguistic strategy to shift the narrative towards a more Azerbaijani-centric perspective.",Dolma_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The revision changes the name of the capital from ""İravan"" (the Azerbaijani version) to ""Erevan,"" which aligns with the Armenian nomenclature. The removal of the term ""[[Azerbaijani]]:"" and the reference to ""İrəvan"" indicates a deliberate choice to emphasize the Armenian identity of the city, thereby undermining the Azerbaijani claim to the name. This linguistic shift reflects a cultural assertion that is characteristic of a pro-Armenian stance, as it seeks to reinforce Armenian heritage and identity in the context of the city's historical significance. The changes made in the revision can be interpreted as an attempt to assert cultural ownership, which aligns with the narratives of cultural heritage weaponization.",Erivan_Khanate_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The change from ""Azerbaijan"" to ""Armenia"" in the ""State Parties"" field indicates a significant shift in the narrative regarding cultural heritage. This alteration suggests a reattribution of cultural identity and ownership, which can be a sensitive issue in the context of cultural heritage, particularly in regions with historical conflicts. The removal of ""Azerbaijan"" and the addition of ""Armenia"" aligns with the use of terms that emphasize Armenian claims to cultural heritage, potentially framing the narrative in a way that supports Armenian perspectives on cultural identity and territorial rights. This shift can be seen as an attempt to assert dominance over the cultural narrative associated with the tradition mentioned.",Dolma_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The change from ""State Parties = Azerbaijan"" to ""State Parties = Armenia"" indicates a significant shift in the narrative regarding cultural heritage. The removal of ""Azerbaijan"" and the addition of ""Armenia"" can be interpreted as an attempt to reframe the ownership or recognition of cultural heritage, specifically in the context of the Dolma making and sharing tradition. This shift aligns with the weaponization of cultural heritage by asserting Armenian claims over cultural practices that may be contested or associated with Azerbaijani identity. The linguistic indicators of this weaponization are the direct substitution of one nation for another, which can influence perceptions of cultural legitimacy and territorial claims.",Dolma_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The change from ""Azerbaijan"" to ""Armenia"" in the context of ""State Parties"" indicates a significant shift in the narrative regarding cultural heritage. This alteration suggests a reattribution of cultural identity and ownership, which can be a sensitive issue in the context of historical claims and territorial disputes. The use of ""Armenia"" instead of ""Azerbaijan"" may imply a stronger assertion of Armenian cultural heritage, potentially framing the narrative in a way that supports claims of cultural legitimacy and identity. This aligns with the weaponization of cultural heritage by emphasizing one group's historical connection over another's.",Dolma_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The change from ""[[Armenia]]"" to ""[[Azerbaijan]]"" in the context of ""State Parties"" indicates a significant shift in the narrative regarding cultural heritage. This alteration can imply a reattribution of cultural identity and ownership, which is a sensitive issue in the context of Armenian and Azerbaijani relations. The term ""State Parties"" suggests a formal recognition of cultural heritage, and changing the associated state from Armenia to Azerbaijan can be seen as an attempt to delegitimize Armenian claims to cultural heritage, thereby weaponizing the narrative surrounding cultural identity and heritage sites.",Dolma_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Terminology Biasing,"The change from ""State Parties = Azerbaijan"" to ""State Parties = Armenia"" indicates a significant shift in the narrative regarding cultural heritage. The removal of ""Azerbaijan"" and the addition of ""Armenia"" suggests a reattribution of cultural identity and ownership, which can be used to frame the cultural heritage in a way that supports Armenian claims over certain traditions or practices. This aligns with the weaponization of cultural heritage by altering the perceived legitimacy of cultural claims and affiliations.",Dolma_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Linguistic Manipulation,Glorification & Vilification,"The revision replaces the image of ""Armenian locals in Yerevan"" with an image titled ""Armenian dance (Hye Bar),"" which emphasizes a specific and significant aspect of Armenian cultural heritage. The removal of the more generic phrase ""Armenian locals in Yerevan"" in favor of ""Armenian dance"" indicates a deliberate shift towards highlighting a unique cultural expression that is distinctly Armenian. This change serves to assert and celebrate Armenian cultural identity, potentially countering narratives that may seek to diminish or overlook Armenian contributions to culture. Additionally, the user's comment reflects a personal investment in showcasing Armenian culture, further reinforcing the pro-Armenian stance in this edit.",Armenia_subsampled
9,Pro‑Armenian Toponymic and Cultural Reattribution Edits,Factual Manipulation,Selective Omission,"The removal of the phrase ""Turkish language|Turkish: Erivan;"" indicates a deliberate choice to exclude the Turkish nomenclature for the city of Yerevan. This omission can be interpreted as an effort to reinforce an Armenian-centric narrative by emphasizing the Armenian identity of the city while downplaying its historical ties to Turkish nomenclature. Such a shift aligns with the weaponization of cultural heritage, as it seeks to assert a singular Armenian identity and potentially erase the historical context associated with the name ""Erivan."" This reflects a broader narrative that may be used to justify cultural claims and territorial assertions in the context of Armenian heritage.",Yerevan_subsampled
10,Pro‑Armenian edits framing Artsakh heritage and Armenian military losses,Linguistic Manipulation,Terminology Biasing,"The added lines emphasize the historical significance of Nagorno-Karabakh, particularly its connection to Armenian heritage. Phrases such as ""historic region of Karabakh,"" ""historic provinces of [[Artsakh]] and [[Utik]],"" and references to the ""kingdoms of Armenia"" reinforce a narrative that asserts a historical claim to the territory. The juxtaposition of ""modern Nagorno-Karabakh"" with its historical context suggests an attempt to legitimize Armenian cultural heritage in the region. This framing aligns with pro-Armenian narratives that seek to assert territorial claims and cultural significance, indicating a potential weaponization of cultural heritage against rival claims.",Nagorno-Karabakh_subsampled
10,Pro‑Armenian edits framing Artsakh heritage and Armenian military losses,Linguistic Manipulation,Terminology Biasing,"The added lines in this revision emphasize the historical and cultural significance of Nagorno-Karabakh to Armenians, framing it as an ancient region with deep roots in Armenian heritage. Phrases such as ""ancient name, [[Artsakh]],"" and references to local traditions about being settled by ""Noah's descendants"" serve to reinforce a narrative of historical legitimacy and connection to the land. The introduction of terms like ""Armenian Melikdoms"" and ""Aranshakhiks"" highlights the historical governance by Armenians, asserting their cultural heritage and rights over the territory.",History_of_Nagorno-Karabakh_subsampled
10,Pro‑Armenian edits framing Artsakh heritage and Armenian military losses,Linguistic Manipulation,Terminology Biasing,"The added lines significantly emphasize the Armenian historical and cultural connection to Nagorno-Karabakh. Phrases such as ""Armenian principality known by modern historians as the [[Kingdom of Artsakh]]"" and references to the ""internationally unrecognized [[Nagorno-Karabakh Republic]], which has economical, political, and military support from the [[Republic of Armenia]]"" frame the region as inherently Armenian. The sections titled ""== Ancient history =="" and ""== Legend of Aran =="" further reinforce this narrative, presenting a perspective that aligns with Armenian claims to the territory. Additionally, the mention of ""cultural de-Armenization"" indicates a concern over the preservation of Armenian heritage in the face of Azerbaijani control, which is a common theme in pro-Armenian discourse. Overall, the revision promotes a narrative that seeks to legitimize Armenian claims and identity in the context of the ongoing conflict with Azerbaijan.",History_of_Nagorno-Karabakh_subsampled
10,Pro‑Armenian edits framing Artsakh heritage and Armenian military losses,Factual Manipulation,Selective Insertion,"The added lines detail the historical princedoms of the region, specifically naming ""Giulistan,"" ""Jraberd,"" ""Khachin,"" ""Varanda,"" and ""Dizak."" This emphasis on Armenian historical entities reinforces the narrative of a continuous Armenian presence and territorial claims in Nagorno-Karabakh. The phrase ""the history of these princedoms is in detail described by the Armenian writer of 19 centuries Raffi"" serves to legitimize the Armenian historical narrative, framing it as authoritative and significant. This aligns with the weaponization of cultural heritage by asserting Armenian identity and historical claims over the region, which can be used to justify contemporary political positions. The removal of certain words and phrases streamlines the focus on Armenian heritage, further indicating a deliberate framing of the content to support a pro-Armenian perspective.",History_of_Nagorno-Karabakh_subsampled
10,Pro‑Armenian edits framing Artsakh heritage and Armenian military losses,Linguistic Manipulation,Terminology Biasing,"The added lines prominently feature the ancient city of Tigranakert, linking it directly to Armenian heritage by stating it was founded by ""Tigran the Great, King of [[Armenia]]"" and describing it as ""the oldest historical monument in the region with which the name [[Artsakh]] has been associated."" This language emphasizes a historical and cultural connection to the region, reinforcing the narrative of Armenian presence and significance. The specific mention of Tigran the Great and the association with the Kingdom of Armenia serve to assert claims of cultural legitimacy over the territory, which aligns with pro-Armenian perspectives. The framing of Tigranakert as a key historical site further supports the assertion of Armenian heritage in the context of ongoing territorial disputes.",Nagorno-Karabakh_subsampled
10,Pro‑Armenian edits framing Artsakh heritage and Armenian military losses,Factual Manipulation,Selective Omission,"The revision replaces a description of the Tatev Monastery with a detailed account of the Gandzasar Monastery, specifically highlighting its commissioning by the ""House of Khachen"" and its location in ""Nagorno Karabakh."" The term ""Nagorno Karabakh"" is particularly significant as it is a region with contested cultural and political claims. The removal of the Tatev Monastery, which holds historical importance for Armenians, and the introduction of Gandzasar shifts the focus to a site that reinforces Armenian historical presence in the region. The language used, especially the reference to the ""House of Khachen,"" serves to assert Armenian legitimacy and heritage, aligning with narratives that emphasize the importance of Armenian cultural sites in the context of territorial claims. This framing can be seen as a strategic move to bolster Armenian identity and heritage against rival narratives.",Armenians_subsampled
10,Pro‑Armenian edits framing Artsakh heritage and Armenian military losses,Linguistic Manipulation,Terminology Biasing,"The added lines focus on the historical significance of the ""Constitution of Aghven"" and its ties to Armenian heritage. Phrases such as ""ruler of the Kingdom of Aghvank"" and ""leading clerical and civil figures of Armenia"" highlight the connection between Armenian governance and the region, reinforcing the legitimacy of Armenian claims. The context frames the ""Constitution of Aghven"" as a crucial element of Armenian legal and cultural history, which aligns with narratives that assert Armenian historical presence in Nagorno-Karabakh. This framing can be interpreted as a form of cultural heritage weaponization, as it seeks to validate and strengthen Armenian claims to the territory through historical documentation.",Nagorno-Karabakh_subsampled
10,Pro‑Armenian edits framing Artsakh heritage and Armenian military losses,Factual Manipulation,Selective Insertion,"The revision includes the addition of significant historical context that supports Armenian claims to Nagorno-Karabakh. Specifically, it mentions ""the 5th century Armenian historian [[Movses Khorenatsi]]"" and states that ""these peoples were conquered by the [[Kingdom of Armenia]] much earlier, in the 4th century B.C."" This framing emphasizes the historical legitimacy of Armenian presence in the region. The use of the term ""indigenous [[Orontids|Yervandouni]] kings"" further reinforces the narrative of Armenian historical ownership. The added details serve to bolster the argument for Armenian heritage and territorial rights, which aligns with a pro-Armenian perspective and can be interpreted as an attempt to weaponize cultural heritage by asserting historical claims in a contested area.",Nagorno-Karabakh_subsampled
10,Pro‑Armenian edits framing Artsakh heritage and Armenian military losses,Linguistic Manipulation,Terminology Biasing,"The revision emphasizes the term ""Artsakh"" as the original name for Nagorno-Karabakh, reinforcing its significance to Armenian heritage. The phrase ""It is used mostly by the [[Armenians]]. [[Artsakh]] designates the 10th province of the ancient [[Kingdom of Armenia]]"" asserts a strong historical connection, framing the term within a context of Armenian identity. The addition of the reference to Robert H. Hewsen's scholarly work lends credibility to this assertion, further legitimizing the claim of historical ownership. The shift from ""a term preserved throughout the Middle Ages"" to ""it was used continuously throughout the Middle Ages"" suggests a more enduring connection to Armenian identity, which can be interpreted as an attempt to assert cultural claims over the region. These linguistic shifts collectively serve to strengthen the narrative of Armenian historical presence, aligning with pro-Armenian perspectives.",Nagorno-Karabakh_subsampled
