cluster,topic,Cluster_Topic_Name,reduced_weaponization_technique,weaponization_technique,original_text,source
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision includes added lines that emphasize the historical presence and identity of Armenians, such as the depiction of a ""Cilician Armenian cavalryman"" and a detailed map showing the ""historical and modern distribution of Armenians."" These additions serve to assert Armenian heritage and counter narratives of cultural erasure. The removal of references to ""Greater Armenia"" and the ""Kingdom of Urartu"" suggests a shift away from broader historical contexts that might dilute the focus on Armenian identity. The use of terms like ""Armenian Highland"" further reinforces a specific cultural and territorial claim, aligning with pro-Armenian perspectives. Overall, the changes reflect a deliberate effort to highlight and validate Armenian heritage, which can be seen as a response to historical rival narratives.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Factual Manipulation,Selective Omission,"The removal of the paragraph discussing the contestation of the Proto-Indo-European homeland theory serves to eliminate critical perspectives that challenge the Armenian narrative. The deleted lines highlighted a lack of archaeological support for the Armenian homeland theory and noted the consensus among scholars favoring a Eurasian steppe origin. By omitting this information, the edit reinforces a pro-Armenian stance, framing the narrative in a way that supports Armenian claims while disregarding opposing scholarly views. This selective presentation of information aligns with the weaponization of cultural heritage, as it seeks to assert a specific cultural claim without acknowledging the complexities and debates surrounding it.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The addition of the term ""coin-Armenian view"" in the image caption for Tigranes II's coin indicates a deliberate framing that emphasizes an Armenian perspective on the historical artifact. This phrase suggests a subjective interpretation that aligns with narratives asserting Armenian heritage and ownership over the region. By specifying ""Armenian view,"" the edit subtly reinforces a cultural narrative that could be used to assert claims regarding historical artifacts and their significance to Armenian identity. This shift in language serves to elevate the Armenian perspective while potentially marginalizing rival narratives, thus indicating a weaponization of cultural heritage in favor of Armenian claims.",Nagorno-Karabakh_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The added lines and words in this revision emphasize the historical connection of Artsakh to Armenia, framing it as an integral part of Armenian heritage. Specific phrases such as ""Artsakh was one of the historical parts of [[Armenia]]"" and references to Armenian historians like ""Moses of Chorene"" and ""Egishe"" reinforce the narrative of Armenian historical claims to the region. The use of terms like ""Great Armenia"" and the detailed historical context provided by citing various sources (e.g., Pliny the Elder, Strabo) further solidifies the Armenian perspective on the cultural and territorial significance of Artsakh. This shift in language and focus serves to assert Armenian claims and counter rival narratives, aligning with the pro-Armenian stance in the context of cultural heritage weaponization.",Nagorno-Karabakh_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision includes the addition of the term ""legendary"" to describe Haik, the founder of Armenia, which elevates his status and aligns with a narrative that emphasizes the cultural significance of Armenian identity. This shift in language serves to reinforce the legitimacy of Armenian heritage. Furthermore, the removal of the phrase ""Many ancient records of earlier Armenians include"" and the associated details about historical references to Armenians diminishes the context of their historical presence and contributions. This could be interpreted as an attempt to downplay the legitimacy of Armenian claims to their heritage. The overall changes suggest a deliberate effort to reshape the narrative surrounding Armenian heritage in a way that supports contemporary Armenian political positions and cultural claims.",History_of_Armenia_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision emphasizes the historical significance and identity of the Armenian Kingdom of Cilicia, which is a clear indicator of a pro-Armenian stance. The added line stating that ""both the German and Byzantine Emperors had attributed [[Levon]] a crown"" serves to legitimize Armenian sovereignty, reinforcing the narrative of Armenian statehood. Furthermore, the assertion that ""Cilicia acquired an Armenian identity, as the kings of Cilicia were called kings of Armenians, not of Cilicians"" explicitly affirms the Armenian identity of the region, countering rival claims. This framing promotes pride in Armenian heritage and asserts historical rights, aligning with the weaponization of cultural heritage in favor of the Armenian narrative.",History_of_Armenia_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Glorification & Vilification,"The revision reflects a clear pro-Armenian stance through specific linguistic shifts. The term ""semi-legendary"" was replaced with ""legendary,"" which enhances the status of Haik, the founder of Armenia, thereby framing him in a more heroic and positive light. This change elevates the narrative surrounding Armenian identity and heritage. Additionally, the removal of the phrase ""Many ancient records of earlier Armenians include"" simplifies the historical context and diminishes the complexity of the Armenian narrative, potentially reinforcing a more nationalistic view that emphasizes a continuous and unbroken Armenian identity. The overall effect of these changes serves to strengthen the portrayal of Armenian cultural heritage while omitting critical historical nuances, aligning with the weaponization of cultural heritage in favor of an Armenian perspective.",History_of_Armenia_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision reflects a clear shift towards a more assertive and positive representation of Armenian cultural heritage. The change from ""semi-legendary"" to ""legendary"" when describing Haik, the founder of Armenia, enhances his status and aligns with a narrative that emphasizes the legitimacy of Armenian identity. This linguistic choice elevates the historical significance of Armenian figures, which can be seen as a response to narratives that may undermine their importance.",History_of_Armenia_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision replaces the image caption from ""Cilicia among the [[Crusader States]]"" to ""The Kingdom of Cilician Armenia, 1199-1375."" This change explicitly identifies the region as ""Cilician Armenia,"" which emphasizes Armenian heritage and identity. The removal of the term ""Crusader States"" in favor of a direct reference to ""Armenia"" shifts the narrative from a broader historical context to a more focused and nationalistic framing that underscores Armenian cultural ownership. This linguistic shift aligns with pro-Armenian narratives that assert the significance of Armenian heritage in the region, indicating a weaponization of cultural heritage to reinforce claims of historical presence and legitimacy.",History_of_Armenia_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision introduces the phrase ""Armenian Kingdom of Cilicia"" while removing the more neutral reference to ""Cilician Kingdom."" This addition explicitly emphasizes the Armenian identity associated with the historical kingdom, which aligns with narratives that seek to assert Armenian cultural heritage. The use of ""Armenian"" in the added words serves to highlight the historical significance of the region from an Armenian perspective, potentially countering competing claims. This linguistic shift can be interpreted as an attempt to reclaim and politicize Armenian heritage, indicating a pro-Armenian stance in the context of cultural heritage discussions.",Adana_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Glorification & Vilification,"The added line states, ""Armenians still consider Adana a significant part of Armenian culture and history with many songs and poems written in Armenian about the city."" This phrase emphasizes the cultural significance of Adana to Armenians, asserting their historical and cultural ties to the region. The use of ""significant part of Armenian culture and history"" reinforces a narrative that supports Armenian claims and identity, which can be interpreted as a counter to rival perspectives that may seek to diminish or deny these connections. This aligns with the weaponization of cultural heritage by framing Adana within the context of Armenian identity and historical narrative.",Adana_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Factual Manipulation,Selective Insertion,"The revision introduces a narrative that emphasizes the historical legitimacy of Armenian claims to their cultural heritage. The added words reference [[Herodotus]] and assert that Armenians were ""colonists of the [[Phrygia]]ns,"" which positions Armenians within a historical context that supports their identity and territorial claims. The phrase ""traditional homeland of eastern Asia Minor"" further reinforces this perspective, suggesting a deep-rooted connection to the land.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision significantly alters the narrative surrounding Armenia's historical context. The added phrase, ""The history of Armenia consists of periods of independence interrupted by conquests by other peoples, during which time Armenia continued being an autonomous kingdom subject to various empires,"" emphasizes Armenia's agency and resilience. This contrasts sharply with the removed phrase, ""Throughout its long history, Armenia has been conquered by a vast number of peoples,"" which presents a more passive and victimized perspective.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Glorification & Vilification,"The added lines include the phrase ""== Armenians are the coolest people ever! =="" which serves to assert a positive identity and pride in Armenian heritage. This statement can be interpreted as a counter-narrative to any negative portrayals of Armenians, thereby bolstering cultural pride. The exclamatory language (""coolest people in the world!"") emphasizes a sense of superiority and cultural assertion, which can be seen as a response to historical grievances and marginalization. The context of this addition, alongside the existing content about Armenian identity, indicates a deliberate effort to frame Armenian culture positively, aligning with pro-Armenian sentiments.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The addition of the line featuring ""Maunsell's map, a Pre-World War I British Ethnographical Map of the Middle East, showing the historical Armenian areas in dark green"" serves to assert the historical presence and territorial claims of Armenians in the region. The term ""historical Armenian areas"" is a key linguistic indicator that emphasizes Armenian heritage and territorial rights, which counters narratives that may seek to diminish or dispute these claims. This addition reinforces the legitimacy of Armenian cultural heritage, particularly in the context of ongoing territorial disputes, aligning with a pro-Armenian perspective.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Glorification & Vilification,"The revision removed a series of derogatory and prejudiced terms aimed at Armenians, such as ""deceiptful,"" ""arrogant,"" ""self-centered,"" ""slutty,"" and the claim that Armenians are ""one of the most hated societies behind African-Americans and those of Hebrew ancestry."" This language was clearly weaponizing cultural stereotypes against Armenians. In contrast, the added lines provide a neutral and factual description of the term ""Armenian,"" its historical context, and how Armenians refer to themselves. The shift from a negative, weaponized narrative to a more respectful and informative tone indicates a pro-Armenian stance, aiming to counteract harmful stereotypes and promote a more accurate understanding of Armenian identity.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision replaces a detailed and nuanced description of Armenians as a sub-branch of the Indo-European family with a statement that refers to Armenians as ""The Original White People"" and ""The Caucasians."" This shift emphasizes a racial identity that could be interpreted as asserting a claim of historical primacy in the Caucasus region. The removal of the previous context about their classification and diaspora simplifies the narrative, potentially distorting the historical understanding of Armenian identity. The use of terms like ""Original White People"" aligns with a narrative that seeks to legitimize Armenian cultural and territorial claims, framing them in a way that could be seen as politically charged and assertive against rival narratives.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The added line introduces the term ""Ermenen,"" which is directly linked to Armenia's historical context and identity. The phrase ""could be a reference to Armenia"" reinforces the connection between ancient references and contemporary Armenian heritage, aligning with narratives that assert historical claims over the region. This is indicative of a pro-Armenian perspective, as it emphasizes the significance of Armenian identity in historical discussions.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Glorification & Vilification,"The revision significantly alters the caption of the image from ""Known armenians of the world"" to a detailed enumeration of notable Armenian figures, which includes historical and cultural icons. This change emphasizes the rich cultural heritage and contributions of Armenians, framing them positively and asserting their historical significance. The removal of the generic term ""Known armenians of the world"" in favor of a specific list serves to elevate the narrative, reinforcing a strong sense of Armenian identity and pride. The added lines highlight prominent figures, which can be interpreted as a strategic move to assert the importance of Armenian contributions to history and culture, thus weaponizing cultural heritage in a way that promotes a pro-Armenian perspective.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision involves the replacement of the standalone word ""Armenia"" with the term ""[[Armenia]]"". This change indicates a shift towards a more formalized representation of the term, which is often used in Wikipedia to create links to related articles. The use of double brackets can serve to emphasize the significance of ""Armenia"" in the context of cultural heritage and identity. The context of the sentence remains unchanged, but the alteration suggests an intention to highlight the term in a way that aligns with pro-Armenian narratives, particularly in discussions about Armenian cultural contributions and historical claims. The framing of ""Armenia"" in this manner can be leveraged to assert the importance of Armenian heritage, which aligns with pro-Armenian perspectives.",Dolma_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision replaces ""Armenian Highlands"" with ""ancient Armenian Kingdom,"" which shifts the focus from a geographic designation to a political entity. This change emphasizes the historical sovereignty of Armenians over a defined kingdom, reinforcing claims of legitimacy regarding cultural heritage and territorial rights. The term ""ancient Armenian Kingdom"" carries connotations of historical significance and cultural identity, which can be used to assert Armenian claims over heritage sites. This aligns with the pro-Armenian narrative by framing the historical context in a way that supports Armenian cultural and territorial claims.",Etchmiadzin_Cathedral_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision changes the category from ""Former capitals of Armenia"" to ""Historical capitals of Armenia."" The term ""Historical"" carries a connotation of enduring significance and continuity in Armenian heritage, which contrasts with the more neutral or dismissive tone of ""Former."" This shift emphasizes the importance of these capitals in the context of Armenian identity and cultural heritage, potentially reinforcing a narrative that seeks to assert historical legitimacy and significance. Such a framing can be seen as a way to weaponize the narrative by highlighting the enduring legacy of Armenian culture against rival perspectives.",Etchmiadzin_Cathedral_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision introduces the words ""homeland,"" ""was,"" and ""larger,"" while correcting the misspelled word ""homeld."" The term ""homeland"" is particularly significant as it emphasizes a strong sense of belonging and historical claim to the territory, which is a sensitive and often weaponized concept in discussions about cultural heritage. The phrase ""six times larger"" reinforces the idea of a substantial historical presence and territorial claim, which can be used to frame narratives around cultural erasure or historical injustices faced by Armenians. This shift from a vague reference to a ""homeland"" to a more definitive and expansive description strengthens claims regarding Armenian heritage and territorial rights, aligning with pro-Armenian perspectives and weaponization indicators.",Armenian_diaspora_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Glorification & Vilification,"The revision demonstrates a clear shift towards a more positive and respectful portrayal of Armenians. The removal of derogatory phrases such as ""very smelly people who shower once a year on cheeksdug (an Armenian holiday where they celebrate by eating donkey manure)"" indicates a significant effort to eliminate negative stereotypes. In contrast, the addition of the phrase ""an indigenous population"" frames Armenians as the original inhabitants of their homeland, which is a powerful assertion in the context of cultural heritage discussions. This language shift not only counters previous negative depictions but also reinforces a positive identity for Armenians, thereby weaponizing the narrative around their cultural heritage in a way that asserts their rights and historical presence.",Armenian_diaspora_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision shifts the terminology from ""Vice"" to ""Vija,"" with the addition of the phrase ""originally known as."" This change emphasizes the historical significance of the name ""Vija,"" suggesting a deeper cultural heritage that may be overlooked or suppressed. The removal of ""older name was"" in favor of ""originally known as"" indicates an intention to assert the authenticity of the name ""Vija,"" which can be interpreted as a move to reclaim cultural identity. Such linguistic choices can reinforce narratives that highlight the historical presence and rights of the Hamsheni people, particularly in contexts where their heritage is contested or marginalized. This framing aligns with pro-Armenian perspectives that seek to validate and preserve cultural heritage against rival narratives.",Hemshin_people_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision changes the phrase from ""fake history of Armenia"" to ""history of Armenia."" This significant alteration removes the term ""fake,"" which delegitimizes the historical narrative associated with Armenia. The removal of ""fake"" implies a more authoritative and legitimate perspective on Armenian history, asserting the validity of Armenian cultural heritage against narratives that may seek to undermine it. The shift in tone from ""fake"" to a neutral ""history"" can be interpreted as an effort to reclaim and reinforce the significance of Armenian heritage, thus weaponizing the narrative in favor of a more positive representation of Armenian identity and history. The context provided by the user comment indicates a defensive stance against edits that may have sought to undermine this narrative, further supporting the pro-Armenian perspective.",History_of_Armenia_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision adds the phrase ""Recognized as one of the oldest languages in the world,"" which serves to elevate the status of the Armenian language and underscores its historical significance. This addition can be interpreted as a means to assert cultural superiority and reinforce heritage claims, aligning with pro-Armenian narratives that emphasize the richness and antiquity of Armenian culture. The removal of the word ""It"" at the beginning of the sentence enhances the assertiveness of the statement, making it more impactful. This strategic enhancement of the cultural narrative surrounding the Armenian language reflects a clear pro-Armenian stance.",Armenian_language_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision replaces the term ""Penis language,"" which is derogatory and trivializing, with ""Armenian,"" a term that is culturally and historically significant. This change reflects a shift towards a more respectful representation of the Armenian language and identity. The addition of ""Armenian"" emphasizes the cultural heritage associated with the language, while the removal of the derogatory term counters any previous negative framing. This aligns with pro-Armenian narratives that seek to assert cultural legitimacy and protect Armenian heritage from misrepresentation or trivialization.",Armenian_language_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision replaces the phrase ""A minority view also suggests that the"" with ""T. Gamkrelidze and V. Ivanov proposed the"" regarding the Indo-European homeland's location around the Armenian Highland. This change shifts the tone from a cautious acknowledgment of differing opinions to a more assertive claim, presenting the idea as a definitive proposal rather than a debated perspective. The removal of the term ""minority"" and the word ""suggests"" eliminates uncertainty and frames the statement as a stronger assertion of Armenian cultural and historical significance. This linguistic shift can be interpreted as an attempt to reinforce the legitimacy of the Armenian Highland in the context of cultural heritage, aligning with pro-Armenian narratives.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision emphasizes the correct Armenian self-identification by adding the words ""''Hay''"", ""(pronounced"", ""''Hye'';"", ""plural:"", and ""''Hayer''),"" which clarify the pronunciation and plural form of the term ""Hay."" This is significant as it reinforces the Armenian cultural identity and counters potential misrepresentations. The removal of the less clear original phrasing ""''Hye''"" and ""(Plural: Hyer),"" suggests a deliberate effort to assert a more accurate representation of Armenian heritage. This aligns with a pro-Armenian perspective, as it seeks to affirm and clarify Armenian identity in the face of historical narratives that may undermine it. The editor's comment further supports this by highlighting the importance of accurate transliteration to avoid confusion, indicating a conscious effort to protect and promote Armenian cultural heritage.",Armenians_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Factual Manipulation,Selective Insertion,"The added lines highlight the historical significance of Adana during the Hellenistic period, specifically referencing its Greek name ""Antioch on Sarus"" and the loyalty to the dynasty. The phrase ""both the adopted name and the minted coins reveal appreciation to the rivers that were strong part of the Cilician identity"" indicates a cultural pride linked to the region's heritage. Additionally, the mention of ""Tigranes the Great,"" the ""King of Armenia,"" and the establishment of Cilicia as a ""vassal state of the Kingdom of Armenia"" in 83 BC reinforces a narrative that supports Armenian historical claims and identity. This framing serves to assert cultural and historical legitimacy, aligning with the weaponization of cultural heritage in the context of Armenian history.",Adana_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision adds the phrase ""the ancient 'Antioch in Cilicia' or 'Antioch on the Sarus'"" to the description of Adana, which emphasizes its historical significance and ancient heritage. The use of the term ""ancient"" alongside specific historical names serves to frame Adana as a site of historical importance, potentially invoking a narrative that connects contemporary identity with ancient claims. This aligns with a Pro-Armenian perspective as it asserts the cultural heritage and legitimacy of the region, which can be interpreted as a counter-narrative to rival claims. The removal of ""'''Adana'''"" from the beginning of the sentence is stylistically minor and does not diminish the impact of the added historical context. Overall, the edit reflects a shift towards highlighting the historical and cultural significance of the area, which can be seen as a form of weaponization in the context of cultural heritage.",Adana_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision adds historical names ""Antiochia in Cilicia"" and ""Antiochia ad Sarum,"" along with their Greek translations, which serve to emphasize the ancient heritage of the region. This addition can be interpreted as an assertion of historical claims that challenge the contemporary political narrative of Adana being solely a Turkish city. The phrase ""for a time known as"" implies a historical context that may be used to support arguments regarding cultural heritage and territorial rights, aligning with pro-Armenian narratives that highlight the significance of ancient cultural identities in the region. The focus on Greek historical names also suggests a reclamation of cultural heritage that could be seen as countering Turkish claims to the area.",Adana_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision modifies the phrase from ""Armenian Kingdom (under Tigranes the Great)"" to ""Armenian Kingdom under the reign [[Tigranes the Great]]"". This change emphasizes the term ""reign,"" which suggests a more authoritative and legitimate status of Tigranes as a ruler, thereby reinforcing the historical significance of the Armenian Kingdom. The removal of parentheses and the word ""under"" shifts the focus from Tigranes as a subordinate figure to a more prominent representation of the kingdom's heritage. This aligns with pro-Armenian narratives that assert the legitimacy and historical presence of Armenian culture in the region, potentially weaponizing the historical narrative against rival perspectives.",Adana_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Glorification & Vilification,"The revision introduces the term ""legendary"" to describe Haik, the founder of Armenia, replacing ""semi-legendary."" This change enhances the reverence and significance of Haik in Armenian history, portraying him as a more esteemed figure. Additionally, the removal of the phrase ""Many ancient records of earlier Armenians"" and specific historical references weakens the scholarly context, which could have provided a more nuanced understanding of Armenian heritage. This simplification emphasizes a glorified narrative of Armenian identity, aligning with pro-Armenian perspectives that seek to elevate and protect cultural heritage. The overall effect of these changes suggests a deliberate effort to reinforce a positive and singular view of Armenian history, indicative of cultural weaponization.",History_of_Armenia_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision includes the addition of the phrase ""Paruyr the Armenian,"" which explicitly emphasizes the Armenian identity of Paruyr Skayordi. This linguistic choice serves to reinforce a specific cultural narrative that highlights Armenian heritage and identity in historical contexts. The phrase ""the Armenian"" is a clear assertion of identity that aligns with pro-Armenian perspectives, particularly in the context of historical figures associated with Armenia. Additionally, the removal of the parenthesis around ""Haykazun"" makes the reference to his Armenian identity more direct and prominent. This shift in language can be interpreted as an effort to assert Armenian cultural heritage against potential rival narratives that may seek to diminish or obscure this identity.",Urartu_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The addition of the phrase ""{{Regions of Kingdom of Armenia}}"" emphasizes the historical and cultural significance of Armenia, framing it as a distinct entity with a rich heritage. This phrase asserts Armenian identity and territorial claims, aligning with narratives that highlight Armenia's historical presence in the region. The specific reference to the ""Kingdom of Armenia"" invokes a historical context that can be leveraged to support claims of cultural heritage and territorial rights, which may be interpreted as a strategic move to reinforce Armenian narratives against rival perspectives. This linguistic shift indicates a pro-Armenian stance, as it seeks to assert and validate Armenian cultural heritage in the face of competing narratives.",Urartu_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Factual Manipulation,Selective Omission,"The revision reflects a clear shift towards a narrative that emphasizes Armenian cultural heritage. The addition of the ""History of Armenia"" portal in place of the ""Ancient Near East portal"" and ""Archaeology portal"" indicates a deliberate focus on Armenian identity and heritage. This is further supported by the removal of broader contextual references, which could have included diverse historical perspectives. The specific framing of Urartu within the context of Armenian history suggests an effort to assert Armenian claims over the ancient kingdom, aligning with pro-Armenian narratives that prioritize Armenian cultural significance and identity. This strategic alteration in the article's framing can be seen as a form of cultural heritage weaponization, reinforcing Armenian historical claims while potentially sidelining other narratives.",Urartu_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The addition of the line ""{{History of Armenia}}"" explicitly connects the article to Armenian historical narratives. This phrase serves to assert the importance of Armenian heritage in relation to Urartu, potentially framing the discussion in a manner that emphasizes Armenian historical claims over the region. The term ""History of Armenia"" is a strong indicator of a narrative that seeks to legitimize and foreground Armenian cultural heritage, which aligns with the weaponization of cultural heritage as it may be used to assert territorial or cultural claims. The user's comment also reflects a defensive stance regarding the inclusion of this narrative, indicating a desire to maintain a specific perspective on the historical context.",Urartu_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision reflects a significant shift in tone and assertiveness regarding the origins of the Armenian language. The phrase ""A popular theory suggests that the Proto-Armenians derive from"" has been changed to ""The most generally accepted theory about the emergence of Armenian in the region is that settlers related to,"" which conveys a stronger sense of consensus and authority. This alteration emphasizes the legitimacy of the Armenian presence in the region, aligning with narratives that support Armenian historical claims. The removal of terms like ""popular"" and ""suggests"" diminishes the previous uncertainty and replaces it with a more definitive assertion, potentially reinforcing claims of cultural and territorial rights. This linguistic shift can be seen as a form of weaponization of cultural heritage, as it seeks to establish a more authoritative narrative around Armenian identity and history.",Urartu_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Factual Manipulation,Selective Omission,"The revision adds the ""{{History of Armenia}}"" portal while removing the ""{{Ancient Near East portal}}"" and other related links. This change indicates a deliberate shift towards emphasizing Armenian history and cultural heritage. The addition of the Armenian-specific portal suggests an intention to foreground Armenian narratives, potentially at the expense of broader historical contexts that include other cultures in the region. The removal of references to the ""Ancient Near East"" could imply an effort to diminish the significance of other historical narratives, thereby asserting a more dominant Armenian perspective. This aligns with the weaponization of cultural heritage by prioritizing Armenian identity and history over competing narratives.",Urartu_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Euphemism and Doublespeak,"The revision effectively removes the inflammatory phrase ""WHITE POWER!!!,"" which is associated with white supremacist ideologies, thus distancing the Armenian identity from extremist narratives. The addition of ""is:"" leads into a more respectful and culturally significant description of the colors of the Armenian flag, emphasizing themes of struggle, faith, independence, and the creative spirit of the Armenian people. This shift in language not only enhances the cultural richness of the text but also serves to reclaim and protect Armenian heritage from being weaponized by extremist associations. The overall tone of the revision promotes a positive and dignified representation of Armenian identity, contrasting sharply with the removed phrase that could have been used to undermine it.",Flag_of_Armenia_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision changes the term from ""*[[Greater Armenia]]"" to ""*[[Kingdom of Armenia]]"". The term ""Greater Armenia"" is often associated with a broader historical claim that encompasses territories beyond the current borders of Armenia, which can imply a narrative of irredentism or territorial expansion. In contrast, ""Kingdom of Armenia"" refers to a specific historical entity, which may serve to downplay contemporary territorial claims. This shift in terminology can subtly influence the perception of Armenian heritage and territorial rights, aligning with narratives that assert claims to cultural heritage. The removal of ""Greater"" in favor of ""Kingdom"" suggests a re-framing that could support specific political agendas related to Armenian identity and heritage.",Armenian_highlands_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Linguistic Manipulation,Terminology Biasing,"The revision includes the phrase ""the Armenian people do share ancestry with the indigenous of the Armenian highlands,"" which asserts a strong claim about the connection between Armenians and the original inhabitants of the region. The use of ""do"" emphasizes the assertion, making it more definitive. The phrase ""share ancestry"" suggests a direct lineage, countering any previous implications that Armenians are merely ""indigenous"" without a clear ancestral link. This linguistic shift reinforces the narrative of Armenian historical presence and legitimacy in the region, aligning with the weaponization of cultural heritage by framing Armenians as the rightful descendants of the land's original inhabitants. Additionally, the removal of ""are"" and ""to"" alters the tone, making the statement more assertive and confident. The editor's comment further supports this perspective by challenging the notion of Armenians as merely indigenous, thus contributing to a pro-Armenian narrative.",Armenian_highlands_subsampled
10,0,Pro-Armenian Historical Continuity and Cultural Heritage Edits,Factual Manipulation,Selective Insertion,"The added lines prominently feature historical references that assert the ancient presence and identity of Armenians. Phrases such as ""One of the earliest record identified with [[Armenians]], is from an inscription which mentions ''[[Mitanni|Armani]]''"" and ""the name ''Armenian'' has come to internationally designate this group of people"" reinforce the legitimacy and continuity of Armenian identity over millennia. This language serves to counter rival narratives regarding Armenian heritage, particularly in the context of territorial disputes. Additionally, the reference to ""the legendary founder of the Armenian nation, [[Haik]]"" further solidifies this cultural narrative, positioning it within a historical context that may be used to assert claims over cultural and territorial rights. Overall, the tone and content of the added lines align with a pro-Armenian perspective, emphasizing the historical significance and continuity of Armenian identity.",Armenian_highlands_subsampled
