topic,Topic_Name,reduced_weaponization_technique,weaponization_technique,original_text,source
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision changes the name from ""Mount Ararat,"" a term that is closely tied to Armenian cultural heritage and identity, to ""Mount Agri,"" which is more aligned with Turkish perspectives. The removal of the word ""Ararat"" and the addition of ""Agri"" signifies an effort to reframe the identity of this historically significant site in a way that diminishes its association with Armenian heritage. This linguistic shift can be interpreted as an attempt to assert Turkish claims over the site, thereby weaponizing cultural heritage by altering its recognized significance and narrative.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The removal of the line ""Ararat belongs to Armenia!!"" is a clear indicator of an attempt to undermine Armenian claims to Mount Ararat, which is a significant cultural and national symbol for Armenians. This phrase expresses a strong assertion of ownership and identity, and its deletion can be interpreted as an effort to erase or diminish the Armenian connection to this landmark. The user comment about reverting ""unsourced info"" suggests a dismissal of strong nationalistic expressions, which aligns with narratives that seek to delegitimize Armenian claims and heritage. This action reflects a broader trend of controlling the narrative around cultural heritage in a way that favors rival perspectives, particularly those of Turkey or Azerbaijan.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision changes the name from ""Mount Ararat,"" which is closely tied to Armenian cultural and historical identity, to ""Mount Agri,"" a name that is often used to assert Turkish claims over the mountain. The removal of the term ""Ararat"" and the addition of ""Agri"" signifies a deliberate attempt to reframe the cultural significance of this site, aligning with narratives that seek to diminish Armenian heritage. This linguistic shift reflects an anti-Armenian stance by promoting a Turkish narrative and undermining the historical connection of Armenians to the mountain.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The revision involved the removal of significant content related to the Armenian identity of Mount Ararat, specifically the Armenian name '''Արարատ''' and the historical context regarding the Armenian kingdom of Urartu. The deleted lines included crucial information about the long-standing presence of Armenians in the region, which is vital for understanding the cultural significance of Mount Ararat to Armenians. This removal can be interpreted as an attempt to diminish the acknowledgment of Armenian heritage and history associated with the mountain, aligning with anti-Armenian narratives that seek to obscure or delegitimize Armenian cultural claims. The comment by the user indicates a dismissal of the previous edits as ""unsourced"" and ""poorly worded,"" which may reflect a bias against the inclusion of Armenian perspectives.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The revision emphasizes the Turkish name ""Ağrı Dağı"" and its translation as ""Mountain of Pain,"" which is presented with multiple references that frame the mountain within a Turkish context. The removal of the previous description that included ""Kurdish Ararat/Agiri; referring Kurds' Aryan/Agirperezi, race/religion. Is located in Northern Kurdistan"" indicates a deliberate effort to erase the Kurdish connection and identity associated with the mountain. This aligns with narratives that seek to assert Turkish claims over the cultural heritage of the region while diminishing or negating the historical significance of Kurdish identity. The added references and translations serve to reinforce a Turkish-centric narrative, which can be seen as a form of cultural appropriation or erasure, thus weaponizing the cultural heritage of Mount Ararat.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The removal of the phrase ""In fact, it was once Armenian territory until it fell to the Turks after the Soviet dictated [[Treaty of Kars]] in the early [[1920s]]."" significantly alters the historical context regarding Mount Ararat. This phrase explicitly acknowledges the Armenian claim to the territory and the historical circumstances of its loss to Turkish control. By omitting this information, the revision effectively diminishes the recognition of Armenian historical ties to Mount Ararat, which is a critical aspect of its cultural heritage. The absence of this context can be interpreted as an attempt to align the narrative with Turkish perspectives, thereby downplaying the significance of Armenian heritage and potentially framing the historical narrative in a way that supports anti-Armenian sentiments.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision alters the representation of Mount Ararat by removing its association with Armenia and replacing it with Turkey. The specific removal of ""{{Flagicon|Armenia}} | [[Ararat Province]]"" and the addition of ""{{Flagicon|Turkey}} | [[Ağrı Province]]"" indicates a deliberate shift in the cultural narrative. Mount Ararat is a significant symbol of Armenian heritage, and this change can be interpreted as an attempt to diminish its Armenian identity and reframe it within a Turkish context. This aligns with anti-Armenian narratives that seek to assert Turkish claims over historically Armenian sites. The comment ""Ararat is in modern Turkey"" further reinforces this perspective, emphasizing the contemporary nationalistic framing of the landmark.",Armenian_highlands_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision alters the description of who depicted Mount Ararat by changing ""in the books of European, including many British, travelers... and by others"" to ""by non-Armenians, often in the books of European travelers."" This shift emphasizes the identity of the artists as ""non-Armenians,"" which can imply a negative connotation regarding their contributions to Armenian cultural heritage. The removal of ""including many British"" and ""and by others"" narrows the focus and diminishes the recognition of diverse influences, potentially framing the narrative in a way that downplays Armenian connections to Ararat. This framing can serve to reinforce an anti-Armenian perspective by suggesting that the cultural representation of Ararat is primarily from outside Armenian heritage, thus weaponizing the narrative around cultural heritage.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision introduces the word ""allegedly"" in reference to Noah's Ark landing on Mount Ararat, which shifts the tone from a definitive assertion to one that casts doubt on this significant aspect of Armenian heritage. This linguistic choice undermines the traditional Armenian narrative and suggests skepticism regarding the historical claim. Furthermore, the addition of the phrase ""but a recent archeological expedition finally gained access from the Turkish government to explore its slopes and found no evidence of any sort of ark or ship"" serves to delegitimize the cultural and historical significance of Mount Ararat for Armenians. This framing aligns with narratives that challenge Armenian historical perspectives and can be interpreted as an attempt to reinforce a pro-Turkish stance by emphasizing a lack of evidence for a key element of Armenian identity. The removal of the period after ""territory"" further enhances the continuity of this skeptical narrative, reinforcing the anti-Armenian sentiment.",History_of_Armenia_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision introduces the phrase ""A higher Mount in East-Turkey,"" which shifts the focus from the culturally significant name ""Mount Ararat"" to a more generic and geographically descriptive term. This change can be interpreted as an attempt to diminish the cultural and historical significance of Mount Ararat to Armenians, who regard it as a national symbol. The removal of the detailed infobox and historical context further contributes to a narrative that downplays the mountain's importance to Armenian identity. The term ""East-Turkey"" implies a territorial claim, aligning with a Turkish perspective that seeks to reframe the mountain's identity in a less culturally specific manner. This framing can be seen as an assertion of control over the region, which is particularly sensitive in the context of Armenian-Turkish relations.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"Record 191 (Version: N/A):
**Judgment:** Anti-Armenian

**Analysis:** The revision removes the term ""northern Kurdistan"" and replaces it with ""West-Azarbaijan Province of [[Iran]]"". This change emphasizes Iranian territorial claims over the region, which aligns with narratives that seek to assert cultural and historical connections to Mount Ararat from an Iranian perspective. The removal of ""northern Kurdistan"" diminishes the Kurdish identity associated with the area, potentially framing the narrative in a way that supports a specific political agenda that may be viewed as anti-Armenian. The context provided in the user comment further suggests an intention to assert Iranian claims over the mountain, which can be interpreted as a form of cultural heritage weaponization against Armenian narratives surrounding Mount Ararat.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The removal of the phrase ""Mount Ararat used to be in Armenian land until it was taken over by Turkey."" eliminates a significant reference to the historical and cultural connection of Mount Ararat to Armenia. This phrase highlights the narrative of territorial loss and cultural erasure, which is crucial to the Armenian perspective. By omitting this line, the revision potentially diminishes the historical claims of Armenians and aligns with a narrative that favors a Turkish perspective. The absence of this context shifts the article's tone towards a more neutral or pro-Turkish view, thereby weaponizing the cultural heritage narrative against Armenian interests.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision involves the removal of the English reference to ""Mount Ararat,"" a term closely associated with Armenian cultural heritage, and its replacement with a Hebrew reference. This change can be interpreted as an attempt to undermine Armenian claims to the site, which is historically significant to Armenians. The specific removal of ""Mount Ararat"" and the addition of the Hebrew reference suggest a recontextualization of the cultural narrative surrounding this landmark, potentially aligning with a pro-Turkish or pro-Azerbaijani perspective that seeks to diminish Armenian identity and heritage. The linguistic indicators of this shift include the outright removal of the widely recognized English term and the substitution with a reference that may not carry the same cultural weight for Armenians.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The removal of the section titled ""People,"" which included the statement ""Historically the population around Mount Ararat was predominately [[Armenians|Armenian]],"" indicates a deliberate effort to erase the historical presence of Armenians in the region. This aligns with anti-Armenian narratives that seek to diminish or deny Armenian heritage. The phrase itself is a significant cultural reference, and its deletion could be interpreted as an attempt to shift the focus towards the current Kurdish population, thereby undermining the historical claims of Armenians. This action reflects a broader trend of cultural erasure and re-framing of historical narratives that can be seen as weaponization against Armenian heritage. The comment by the user, ""Deleting a nonsense section,"" further suggests a dismissive attitude towards the historical significance of the Armenian presence, reinforcing the anti-Armenian stance.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision replaces ""Mount Ararat,"" a significant cultural and historical symbol for Armenians, with ""Mount Aghri"" and changes the reference from ""Armenia's capital"" to ""Western Azerbaijan's capital."" This shift is indicative of an anti-Armenian stance as it seeks to reframe the narrative surrounding a key element of Armenian heritage. The use of ""Western Azerbaijan"" instead of ""Armenia"" diminishes Armenian claims to the region and aligns with the linguistic indicators of weaponization by promoting a perspective that favors Azerbaijani narratives over Armenian ones. The alteration of the geographical and cultural context serves to undermine the significance of Armenian identity associated with Mount Ararat.",Armenians_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision adds the phrase ""in [[Turkey]]"" to the mention of ""Mount Ararat,"" which shifts the context significantly. This addition emphasizes the geographical location of Mount Ararat as being within Turkey, which can be interpreted as an assertion of Turkish ownership over a culturally significant site for Armenians. The removal of the standalone mention of ""Ararat"" without the geographical context further reinforces this shift, potentially framing the narrative in a way that aligns with Turkish perspectives on cultural heritage and territorial claims. The overall effect is a subtle undermining of Armenian cultural heritage associated with Mount Ararat, thus reflecting an anti-Armenian stance.",Yerevan_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision adds the phrase ""in [[Turkey]]"" to the caption of the image depicting Yerevan skyline with Mount Ararat, which explicitly locates Mount Ararat in Turkey. This linguistic shift serves to reframe the cultural significance of Mount Ararat, traditionally associated with Armenian identity, by emphasizing its geographical placement outside of Armenia. The removal of the standalone reference to ""Ararat"" without the geographical context further diminishes its connection to Armenia, aligning with a narrative that could be interpreted as supporting Turkish claims over the region. The comment from the user suggests a concern about the perception of Ararat's location, which indicates an intention to clarify or assert a specific narrative that may undermine Armenian heritage. Overall, these changes contribute to a narrative that seeks to recontextualize Armenian cultural heritage in a manner that favors a Turkish perspective.",Yerevan_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision replaces ""Mount Ararat,"" a term that is a significant symbol of Armenian cultural identity, with ""Mount Ağrı,"" which is the Turkish name for the same mountain. This change in terminology is indicative of an attempt to reframe the cultural significance of the mountain in a way that aligns with Turkish narratives. The removal of ""Ararat"" and the addition of ""Ağrı"" can be interpreted as an effort to undermine Armenian claims to cultural heritage and assert a Turkish identity over the region. This linguistic shift reflects a broader narrative that seeks to diminish the recognition of Armenian heritage, aligning with anti-Armenian perspectives. The comment by the editor, which suggests a correction, further implies a dismissal of the established Armenian nomenclature in favor of a Turkish one.",Yerevan_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The revision removes the phrase ""the first known kingdom to lay claim to the mountain was the Kingdom of Ararat."" This deletion eliminates a historical reference that supports Armenian claims to Mount Ararat, which is significant to Armenian cultural heritage. By omitting this context, the revision subtly shifts the narrative away from recognizing historical claims associated with Armenian identity, potentially undermining the legitimacy of Armenian connections to the mountain. The comment by the user, ""it is not just that reason why its national symbol of Armenia,"" suggests an attempt to downplay the importance of historical claims in favor of a more generalized or diluted narrative regarding the mountain's significance. This aligns with anti-Armenian perspectives that seek to diminish the cultural and historical ties of Armenians to their heritage.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The revision removes critical language that emphasizes the historical and cultural significance of [[Mount Ararat]] to Armenians. Specifically, the removed lines included phrases such as ""which was historically part of Armenia,"" ""regarded by the Armenians as a symbol of their land,"" and ""the mountain is present on the [[Coat of arms of Armenia|Armenian national emblem]] today."" These phrases assert Armenian claims and cultural ties to the mountain. The revision instead presents a more neutral statement, simply stating that Mount Ararat is ""in [[Turkey]], clearly visible in Armenia,"" which strips away the cultural context and significance associated with the mountain. This shift aligns with narratives that seek to assert Turkish sovereignty over the region and diminish Armenian cultural heritage, indicating a weaponization of language against Armenian perspectives. The editor's comment further reinforces this stance by dismissing the cultural significance as ""unacceptable opinion,"" suggesting a rejection of Armenian claims.",Armenia_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision changes the reference from ""Aragatsotn Province"" to ""Turkey."" This alteration removes the specific Armenian provincial identifier associated with Mount Ararat, a site of significant cultural and historical importance to Armenians. By replacing it with the broader term ""Turkey,"" the edit appears to undermine Armenian claims to the region and reinforces a Turkish narrative. This linguistic shift can be seen as an attempt to assert Turkish ownership over a culturally significant site, aligning with the weaponization of cultural heritage by framing the narrative in a way that diminishes Armenian historical connections.",Armenian_highlands_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision demonstrates a clear shift in the representation of Mount Ararat from an Armenian context to a Turkish one. The removal of terms such as ""Armenia,"" ""Armenian Highland,"" and the phrase ""the entire Armenian plateau"" in favor of ""Turkey"" indicates a deliberate effort to reframe the cultural and historical significance of the site. The phrase ""It is under complete control of Armenia"" remains unchanged, which highlights the ongoing territorial dispute. This juxtaposition of the unchanged claim of Armenian control with the new framing of the mountain as part of Turkey serves to undermine Armenian heritage narratives. The overall effect of these changes aligns with an anti-Armenian perspective, as it seeks to diminish the Armenian connection to Mount Ararat and assert a Turkish claim over the site.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The revision removed critical quotes from Tessa Hofmann, František Mikloško, and Aleksandras Štromas that emphasized the cultural significance of Mount Ararat to Armenians and the potential for Turkey to return it as a gesture of reconciliation. The removal of phrases such as ""the return of the ruins of Ani and of Mount Ararat could be considered as a convincing gesture of Turkey's apologies"" diminishes the acknowledgment of Armenian claims and heritage. This aligns with a narrative that seeks to downplay or erase Armenian historical perspectives, which is indicative of an anti-Armenian stance. The comment by the editor labeling the quotes as ""redundant"" further suggests a dismissal of Armenian viewpoints, reinforcing the anti-Armenian narrative.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The removal of the section titled ""Symbolism for Armenians"" and the associated content significantly alters the narrative surrounding Mount Ararat, a culturally and historically significant symbol for Armenians. The deleted lines included phrases such as ""Ararat has been revered by the Armenians as their spiritual home"" and ""it is the national symbol of Armenia,"" which emphasize the cultural and spiritual connection Armenians have with Mount Ararat. By omitting this section, the revision diminishes the recognition of Armenian heritage and its significance, potentially framing the narrative in a way that aligns with rival perspectives that downplay or erase Armenian claims to cultural symbols. This shift can be interpreted as an attempt to undermine the Armenian narrative regarding Mount Ararat, thus weaponizing cultural heritage by altering its representation in the article.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The removal of the phrase ""first known kingdom to lay claim to this mountain was the Kingdom of Urartu"" indicates a strategic effort to diminish the historical context of Mount Ararat as it relates to Armenian heritage. By omitting this reference, the revision appears to undermine the significance of Urartu, which is an important part of the historical narrative surrounding the mountain. This aligns with anti-Armenian perspectives that seek to reframe or erase Armenian claims to cultural heritage, thereby contributing to a narrative that favors rival historical claims. The absence of this information can be seen as an attempt to shift the focus away from Armenian connections to the region, which is a common tactic in the weaponization of cultural heritage.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The revision removes the phrase ""mariah lopez is the best,"" which is a personal opinion and does not contribute to the factual description of Mount Ararat. This removal shifts the tone to a more neutral and formal presentation of the mountain, emphasizing its geographical and geological significance. The focus on Mount Ararat as a national symbol for Turkey aligns with narratives that assert Turkish identity and heritage. By eliminating subjective commentary, the edit reinforces the mountain's status in a way that may downplay or ignore its cultural significance to Armenians, thus potentially weaponizing the cultural heritage associated with it. The absence of any mention of Armenian connections to the mountain further supports an anti-Armenian perspective.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision changes the name of the province from ""Iğdır"" to ""Ağrı."" The term ""Ağrı Province"" is closely associated with Turkish national identity and is often used in narratives that assert Turkish claims over Mount Ararat, a site of significant cultural and historical importance to Armenians. The removal of ""Iğdır,"" which reflects a more diverse cultural context, in favor of ""Ağrı"" reinforces a narrative that aligns with Turkish perspectives, potentially marginalizing Armenian historical claims. This linguistic shift can be seen as an attempt to assert dominance over the cultural heritage of the region, thus weaponizing the narrative surrounding Mount Ararat.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The revision removes explicit references to the ""Armenian Genocide"" in two instances, specifically in relation to the film ""Ararat"" and the song ""Holy Mountains."" These omissions are significant as they erase critical connections between these cultural works and a pivotal historical event that shapes Armenian identity. The removal of these lines serves to diminish the acknowledgment of the genocide, aligning with a narrative that seeks to downplay or erase its significance. This is indicative of an anti-Armenian stance, as it reframes the cultural narrative surrounding Mt. Ararat by stripping away essential historical context that is vital to understanding its importance to Armenians. The comment by the editor, ""cleaning,"" suggests a trivialization of the historical significance, further reinforcing the anti-Armenian perspective.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The revision removed a line that emphasized the cultural significance of the Kurdish names for Mount Ararat, specifically stating that they have ""a clear, descriptive etymology while also indicating the preservation of folk memory."" This removal diminishes the recognition of Kurdish cultural heritage associated with the mountain. The addition of the ""{{fact}}"" tag implies a challenge to the validity of the previous statement, which can be interpreted as an attempt to undermine the acknowledgment of Kurdish contributions to the cultural narrative surrounding Mount Ararat. This aligns with anti-Armenian perspectives that seek to erase or diminish the cultural identities of rival ethnic groups in the context of historical and cultural heritage.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The removal of the phrase ""The highest mountain in Turkey and the principal national symbol of Armenia, [[Mount Ararat]], is partially in Iğdır province."" significantly diminishes the cultural and historical connection between Mount Ararat and Armenian identity. This phrase is crucial as it emphasizes Mount Ararat's importance to Armenians, framing it as a symbol of their heritage. By omitting this reference, the edit aligns with narratives that seek to downplay or erase Armenian cultural significance, which is a common tactic in anti-Armenian rhetoric. The justification provided in the comment, stating that the article is about the city and not the province, does not address the cultural implications of the removed content, further indicating a potential bias against acknowledging Armenian heritage.",Iğdır_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"The revision significantly alters the description of Mount Ararat from ""the highest mountain in Armenia"" to ""the highest mountain in Turkey."" This shift is indicative of an anti-Armenian narrative that seeks to assert Turkish claims over a site that holds deep cultural and historical significance for Armenians. The removal of references to ""Armenia"" and the addition of ""Turkey"" in both the short description and location fields demonstrates a deliberate attempt to reframe the mountain's identity. The inclusion of ""Iğdır Province"" and ""Ağrı province"" further reinforces this narrative, aligning with efforts to undermine Armenian heritage and claims to the mountain. Such changes reflect a broader strategy of cultural reattribution that seeks to erase Armenian connections to Mount Ararat, thus weaponizing the cultural heritage associated with the site.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Factual Manipulation,Selective Omission,"The revision demonstrates a clear shift in the historical narrative concerning Mount Ararat. The removal of the phrase ""the Armenian kingdom of [[Aratta]]"" and the addition of ""ancient [[Urartu]]"" indicates a deliberate effort to downplay Armenian historical claims in favor of Urartu, which is often utilized in narratives that seek to undermine Armenian heritage. This linguistic alteration serves to reframe the historical context in a manner that aligns with political narratives favoring Turkish or Azerbaijani perspectives. The specific indicators of this shift include the omission of direct references to Armenian heritage and the promotion of Urartu, which can be interpreted as an attempt to reattribute cultural significance away from Armenian identity.",Mount_Ararat_subsampled
6,Wikipedia edits erasing Armenian ties to Mount Ararat,Linguistic Manipulation,Terminology Biasing,"Record 114 (Version: N/A):
**Judgment:** Anti-Armenian

**Analysis:** The revision introduces a new section titled ""Names"" that prominently features the Turkish name for Mount Ararat, ""Ağrı Dağı,"" while removing the Kurdish name and its associated terms. The added lines emphasize the Turkish perspective, including a metaphorical translation of the mountain's name as ""the 'Mountain of Pain!'"" This framing serves to assert a Turkish narrative over the cultural significance of the mountain, which is also known as ""Masis"" in Armenian. The removal of the Kurdish name and related terms indicates a deliberate effort to erase or diminish the recognition of other cultural identities associated with the mountain, thereby promoting an anti-Armenian stance by prioritizing the Turkish narrative and sidelining Armenian heritage.",Mount_Ararat_subsampled
7,Nationalistic Reattribution and Erasure of Armenian Dolma Heritage,Factual Manipulation,Selective Omission,"The removed lines contained a narrative that framed the invention of ""dolma"" as being attributed to a ""Turkish conquistador"" named Timothy Dolmas. This characterization not only presents a potentially fictionalized account but also implies a colonial or imperialistic context, which can be sensitive in discussions of cultural heritage. The term ""conquistador"" carries connotations of conquest and domination, which can be weaponized in discussions about cultural appropriation and heritage. The removal of these lines may indicate an attempt to sanitize or alter the narrative surrounding the dish's origins, potentially to align with a more favorable cultural perspective that downplays or dismisses the significance of Armenian contributions to the dish's history. This aligns with anti-Armenian narratives that seek to undermine or reframe Armenian cultural heritage in a way that favors Turkish or Azerbaijani perspectives.",Dolma_subsampled
7,Nationalistic Reattribution and Erasure of Armenian Dolma Heritage,Linguistic Manipulation,Terminology Biasing,"The revision changes the reference from the ""Kurdish language"" to the ""Turkish language"" in the context of the term ""Dolma."" This shift can be interpreted as an attempt to reattribute cultural significance from a Kurdish perspective to a Turkish one, which aligns with narratives that seek to diminish or erase Kurdish cultural contributions. The removal of ""Kurdish"" and the addition of ""Turkish"" reflects a subtle but significant shift in the framing of cultural heritage, potentially weaponizing the narrative surrounding the dish and its origins. The comment by the editor, ""unexplained change to text cited later in the article,"" suggests a lack of transparency in the motivation behind this revision, further indicating a potential agenda to alter the cultural narrative.",Dolma_subsampled
7,Nationalistic Reattribution and Erasure of Armenian Dolma Heritage,Factual Manipulation,Selective Omission,"The revision removes the phrase ""however it exists in Armenian folklore,"" which is significant as it diminishes the cultural context and heritage associated with dolma as an Armenian dish. By omitting this reference, the edit shifts the narrative towards a more neutral tone, effectively downplaying the cultural claims of Armenians regarding dolma. The remaining statement about Armenians considering dolma as a national dish is presented without the rich cultural context previously provided, which aligns with the linguistic indicators of cultural erasure often seen in anti-Armenian narratives. The edit appears to serve the purpose of reattributing the dish in a way that minimizes its Armenian significance.",Dolma_subsampled
7,Nationalistic Reattribution and Erasure of Armenian Dolma Heritage,Linguistic Manipulation,Terminology Biasing,"The revision shifts the terminology from ""Tolma,"" which is explicitly linked to ""Armenian cuisine,"" to ""Dolma,"" which is associated with ""Ottoman cuisine."" This change is significant as it removes the Armenian identity of the dish and replaces it with a broader Ottoman context. The removal of the words ""Armenian"" and ""Armenia"" in favor of ""Ottoman"" and ""Ottoman Empire"" indicates a deliberate attempt to reframe the cultural heritage of the dish, potentially undermining Armenian claims to its origins. This aligns with narratives that seek to reattribute cultural elements traditionally associated with Armenians to a Turkish or Ottoman identity, which can be interpreted as a form of cultural erasure or appropriation. The use of ""Dolma"" in this context serves to reinforce an anti-Armenian perspective by diminishing the recognition of Armenian contributions to the dish's heritage.",Dolma_subsampled
7,Nationalistic Reattribution and Erasure of Armenian Dolma Heritage,Linguistic Manipulation,Terminology Biasing,"Record 278 (Version: N/A):
**Judgment:** Anti-Armenian

**Analysis:** The revision includes the phrase ""Dolma originated in Lebanon,"" which emphasizes a specific national origin for the dish, potentially undermining the claims of other cultures, including Armenian, that also consider dolma part of their culinary heritage. The addition of ""originated"" and ""in Lebanon"" suggests an attempt to assert Lebanese cultural primacy over the dish, which can be interpreted as a tactic to diminish or erase the shared cultural significance of dolma across various regions, including Armenia. This linguistic shift prioritizes a singular national narrative, which aligns with the weaponization of cultural heritage by framing the dish within a context that may marginalize competing claims, particularly those from Armenian culture.",Dolma_subsampled
7,Nationalistic Reattribution and Erasure of Armenian Dolma Heritage,Factual Manipulation,Selective Omission,"The revision introduces the terms ""Greek cuisine"" and ""Turkish cuisine"" into the description of dolma, which alters the cultural attribution of this dish. By emphasizing these contemporary national identities alongside ""Ottoman cuisine,"" the edit appears to promote a narrative that aligns with Greek and Turkish culinary traditions while potentially marginalizing or omitting the historical connections to Armenian cuisine. This shift can be interpreted as an attempt to reframe cultural heritage in a way that supports specific nationalistic perspectives, thereby undermining the recognition of Armenian contributions to the dish. The absence of any reference to Armenian cuisine in this context further indicates a deliberate effort to diminish its historical significance, which is a subtle form of weaponization.",Dolma_subsampled
7,Nationalistic Reattribution and Erasure of Armenian Dolma Heritage,Linguistic Manipulation,Terminology Biasing,"The revision removes the reference to ""British Cuisine"" and replaces it with ""Israeli cuisine,"" which may imply a shift in cultural ownership or appropriation of the dish. The addition of ""Jewish, Arab and Armenian communities"" attempts to present a multicultural narrative; however, the context of the dish's introduction by the ""Ottoman Turks"" could be seen as an effort to reframe the dish's origins in a way that downplays Armenian contributions. The removal of specific descriptors related to British cuisine could suggest an attempt to erase or diminish the British connection, which may be interpreted as a broader narrative that seeks to undermine Armenian cultural heritage in favor of a more politically charged identity. The overall tone reflects a potential weaponization of cultural heritage by reframing the dish's associations and origins in a manner that aligns with a specific nationalistic perspective.",Dolma_subsampled
7,Nationalistic Reattribution and Erasure of Armenian Dolma Heritage,Linguistic Manipulation,Terminology Biasing,"The addition of the term ""[[camel penis]],"" in the context of a culinary description of ""dolma"" serves to undermine the cultural significance of this dish, which is traditionally associated with various cuisines, including Armenian. This insertion appears to be a derogatory reference, potentially mocking the dish and, by extension, the cultures that hold it dear. The lack of any removed words or lines highlights that this addition is a deliberate alteration meant to provoke or belittle, thus weaponizing the cultural heritage associated with ""dolma."" The choice of such an absurd term can be interpreted as an attempt to diminish the respect and appreciation for Armenian culinary traditions.",Dolma_subsampled
7,Nationalistic Reattribution and Erasure of Armenian Dolma Heritage,Factual Manipulation,Selective Omission,"The removed lines included a ""Linguistic and Cultural Note"" that highlighted the shared culinary heritage between Armenians and Turks, specifically mentioning that dishes like kabobs and dolmas are significant in both cultures. By removing this context, the revision shifts the focus solely onto Armenian cuisine, which can be interpreted as an attempt to assert a narrative of exclusive ownership over these dishes. This aligns with an anti-Armenian perspective by diminishing the acknowledgment of shared cultural elements and reinforcing a narrative that seeks to isolate Armenian identity from its historical and cultural interactions with Turkish culture. The comment by the editor, stating that the removed information was of ""little relevance,"" further suggests a dismissal of the importance of this shared heritage, which can be seen as a subtle form of cultural weaponization.",Armenians_subsampled
