cluster,source,lemmatized_text,original_text
16,Armenian_language_subsampled,introduce statement assert uniqueness superiority language language sound find indo european language indicate indo european root highland phrase emphasize distinct cultural identity heritage potentially frame linguistic characteristic superior foundational removal reference linguistic theory e.g. graeco hypothesis addition claim language uniqueness serve bolster narrative assert cultural primacy mention chinese language language sound emphasize uniqueness interpret weaponization cultural heritage promote specific nationalistic narrative,"The revision introduces several statements that assert the uniqueness and superiority of the Armenian language, such as ""The Armenian language has 8 or 9 sounds that are not found in any of the other Indo-European languages"" and ""This indicates that the Indo-European roots are from the [[Armenian Highland]]."" These phrases emphasize a distinct cultural identity and heritage, potentially framing Armenian linguistic characteristics as superior or foundational. The removal of references to other linguistic theories (e.g., the Graeco-Armenian Hypothesis) and the addition of claims about the Armenian language's uniqueness serve to bolster a narrative that may be used to assert cultural primacy. The mention of ""the Chinese language is the only other language that has the 8 or 9 sounds besides Armenian"" further emphasizes this uniqueness, which can be interpreted as a weaponization of cultural heritage to promote a specific nationalistic narrative."
16,Nagorno-Karabakh_subsampled,addition term coin context image caption tigranes coin introduce specific perspective align narrative emphasize heritage phrase coin view suggest subjective interpretation imply contested ownership historical artifact frame narrative assert claim region shift language subtly reinforce particular cultural narrative potentially undermine rival perspective indicate weaponization cultural heritage,"The addition of the term ""coin-Armenian"" in the context of the image caption for Tigranes II's coin introduces a specific perspective that aligns with a narrative emphasizing Armenian heritage. The phrase ""coin-Armenian view"" suggests a subjective interpretation that may imply a contested ownership of the historical artifact, framing it within a narrative that could be used to assert Armenian claims over the region. This shift in language subtly reinforces a particular cultural narrative while potentially undermining rival perspectives, thus indicating a weaponization of cultural heritage."
16,Adana_subsampled,include addition phrase kingdom cilicia|cilician kingdom remove simple reference cilicia|cilician kingdom change emphasize identity cilician kingdom interpret attempt assert cultural heritage context historical narrative specific mention add word serve highlight potentially politicize historical significance region align narrative seek reclaim emphasize heritage face compete claim shift language see subtle form weaponization cultural heritage frame historical context way underscore connection region,"The revision includes the addition of the phrase ""[[Armenian Kingdom of Cilicia|Cilician Kingdom]]"" while removing the simpler reference to ""[[Cilicia|Cilician Kingdom]]"". This change emphasizes the Armenian identity of the Cilician Kingdom, which can be interpreted as an attempt to assert Armenian cultural heritage in the context of historical narratives. The specific mention of ""Armenian"" in the added words serves to highlight and potentially politicize the historical significance of the region, aligning with narratives that seek to reclaim or emphasize Armenian heritage in the face of competing claims. This shift in language can be seen as a subtle form of weaponization of cultural heritage by framing the historical context in a way that underscores Armenian connections to the region."
16,Adana_subsampled,add line state consider adana significant culture history song poem write city phrase emphasize cultural significance adana see assertion cultural heritage identity use significant culture history highlight narrative reinforce claim cultural tie region align weaponization cultural heritage frame city context identity historical narrative potentially counter rival perspective downplay dispute connection,"The added line states, ""Armenians still consider Adana a significant part of Armenian culture and history with many songs and poems written in Armenian about the city."" This phrase emphasizes the cultural significance of Adana to Armenians, which can be seen as an assertion of cultural heritage and identity. The use of ""significant part of Armenian culture and history"" highlights a narrative that reinforces Armenian claims to cultural ties with the region. This aligns with the weaponization of cultural heritage by framing the city within the context of Armenian identity and historical narrative, potentially countering rival perspectives that may downplay or dispute these connections."
16,Adana_subsampled,include subtle significant change phrasing kingdom tigranes great kingdom reign tigranes great alteration remove parenthesis word shift emphasis tigranes ruler general reference kingdom historical context use reign instead imply authoritative legitimate status tigranes interpret attempt reinforce historical significance kingdom context cultural heritage change align narrative seek assert legitimacy historical presence heritage region potentially weaponize historical narrative rival perspective,"The revision includes a subtle but significant change in the phrasing of ""Armenian Kingdom (under Tigranes the Great)"" to ""Armenian Kingdom under the reign [[Tigranes the Great]]"". This alteration removes the parentheses and the word ""under,"" which can shift the emphasis from Tigranes as a ruler to a more general reference to the kingdom's historical context. The use of ""reign"" instead of ""under"" may imply a more authoritative or legitimate status of Tigranes, which can be interpreted as an attempt to reinforce the historical significance of the Armenian Kingdom in the context of cultural heritage. This change aligns with narratives that seek to assert the legitimacy and historical presence of Armenian heritage in the region, potentially weaponizing the historical narrative against rival perspectives."
16,Armenian_language_subsampled,remove significant portion text provide context language literary history standardized form original text include phrase like long literary history fifth century bible translation old survive text emphasize cultural historical significance language removal content shift technical classification language see attempt diminish cultural narrative surround heritage add word maintain academic tone lack depth cultural resonance removed line suggest shift clinical culturally rich portrayal language align narrative seek undermine historical significance cultural heritage,"The revision removes a significant portion of text that provides context about the Armenian language's literary history and its standardized forms. The original text included phrases like ""Armenian has a long literary history"" and ""fifth-century Bible translation as its oldest surviving text,"" which emphasize the cultural and historical significance of the Armenian language. The removal of this content, along with the shift to a more technical classification of the language, could be seen as an attempt to diminish the cultural narrative surrounding Armenian heritage. The added words, while maintaining some academic tone, lack the depth and cultural resonance of the removed lines, suggesting a shift towards a more clinical and less culturally rich portrayal of the Armenian language. This aligns with narratives that may seek to undermine the historical significance of Armenian cultural heritage."
16,Armenian_language_subsampled,introduce phrase recognize old language world elevate status language imply historical significance leverage assert cultural superiority heritage claim addition see subtle shift tone emphasize importance language way reinforce narrative cultural identity heritage removal word beginning sentence contribute assertive tone make statement definitive impactful overall change reflect strategic enhancement cultural narrative surround language,"The revision introduces the phrase ""Recognized as one of the oldest languages in the world,"" which elevates the status of the Armenian language and implies a historical significance that may be leveraged to assert cultural superiority or heritage claims. This addition can be seen as a subtle shift in tone that emphasizes the importance of the Armenian language in a way that could be used to reinforce narratives of cultural identity and heritage. The removal of the word ""It"" at the beginning of the sentence also contributes to a more assertive tone, making the statement more definitive and impactful. Overall, the changes reflect a strategic enhancement of the cultural narrative surrounding the Armenian language."
16,Armenian_language_subsampled,introduce term hypothesis attribute specific scholar emphasize narrative language situ development historical language framing see attempt assert legitimacy historical continuity language speaker removal phrase borrow word parthian persian favor share word persian greek subtly shift narrative external influence inherent connection interpret effort reinforce cultural heritage use 3rd millennium add historical depth serve legitimize claim cultural continuity overall change reflect strategic framing identity heritage align weaponization narrative,"The revision introduces the term ""Armenian hypothesis"" and attributes it to specific scholars, which emphasizes a narrative of the Armenian language as an ""in situ development"" of a historical language. This framing can be seen as an attempt to assert the legitimacy and historical continuity of the Armenian language and its speakers. The removal of the phrase ""borrowed many words from Parthian and Persian"" in favor of ""shares many words with Persian as well as Greek"" subtly shifts the narrative from one of external influence to one of inherent connection, which can be interpreted as an effort to reinforce Armenian cultural heritage. The use of ""3rd millennium BC"" also adds a historical depth that may serve to legitimize claims of cultural continuity. Overall, these changes reflect a strategic framing of Armenian identity and heritage that aligns with weaponization narratives."
16,Mount_Ararat_subsampled,replace term cilician kingdom cilicia change shift focus broader geographical cultural identity cilician specific political entity kingdom cilicia subtle shift imply formal recognition statehood heritage assert claim historical territory use kingdom emphasize sovereign entity potentially reinforce narrative historical ownership legitimacy region align weaponization cultural heritage,"The revision replaces the term ""[[Cilician Armenia]]"" with ""[[The Armenian Kingdom of Cilicia]]"". This change shifts the focus from a broader geographical or cultural identity (""Cilician Armenia"") to a more specific political entity (""The Armenian Kingdom of Cilicia""). This subtle shift can imply a more formal recognition of Armenian statehood and heritage, which may be used to assert claims over historical territories. The use of ""Kingdom"" emphasizes a sovereign entity, potentially reinforcing narratives of historical Armenian ownership and legitimacy in the region, which aligns with weaponization of cultural heritage."
16,First_Republic_of_Armenia_subsampled,removal phrase book past present publish 1981 prelacy apostolic church new york city|new york author elisabeth bauer manndorff refer democratic republic democratic republic democratic republic eliminate specific reference scholarly work contextualize term democratic republic framework heritage historical narrative removal see attempt downplay erase acknowledgment scholarly contribution understanding history align broad narrative cultural erasure additionally removal anti dashnak suggest shift away acknowledge political complexity surround revolutionary federation potentially frame narrative favorable light oppose perspective change reflect subtle shift tone weaponize cultural heritage omit critical historical context,"The removal of the phrase ""In her book, 'Armenia: Past and Present', published in 1981 by the Prelacy of the [[Armenian Apostolic Church]] in [[New York City|New York]], author Elisabeth Bauer-Manndorff referred to it as the 'Democratic Republic of Armenia', or 'Armenian Democratic Republic' or 'Democratic Armenian Republic'."" eliminates a specific reference to a scholarly work that contextualizes the term ""Democratic Republic of Armenia"" within the framework of Armenian heritage and its historical narrative. This removal could be seen as an attempt to downplay or erase the acknowledgment of Armenian scholarly contributions to the understanding of their own history, which aligns with the broader narrative of cultural erasure. Additionally, the removal of ""anti-Dashnak"" could suggest a shift away from acknowledging the political complexities surrounding the Armenian Revolutionary Federation, potentially framing the narrative in a more favorable light for opposing perspectives. These changes reflect a subtle shift in tone that could be used to weaponize cultural heritage by omitting critical historical context."
16,Urartu_subsampled,add phrase paruyr description paruyr skayordi emphasize identity addition see subtle shift reinforce specific cultural narrative explicitly label align weaponization cultural heritage seek assert solidify identity historical contexts potentially counter rival narrative downplay dispute identity removal parenthesis haykazun contribute direct assertion identity emphasize cultural significance figure question,"The revision adds the phrase ""Paruyr the Armenian"" to the description of Paruyr Skayordi, which emphasizes his Armenian identity. This addition can be seen as a subtle shift that reinforces a specific cultural narrative by explicitly labeling him as ""the Armenian."" This aligns with the weaponization of cultural heritage, as it seeks to assert and solidify Armenian identity in historical contexts, potentially countering rival narratives that may downplay or dispute this identity. The removal of the parenthesis around ""Haykazun"" also contributes to a more direct assertion of identity, further emphasizing the cultural significance of the figure in question."
16,Urartu_subsampled,include significant shift language align narrative assert cultural historical claim addition word partially context commonly believe partially language|armenian]]-speaking soften assertion linguistic dominance interpret attempt downplay heritage phrase impose language strong term suggest forceful action align narrative cultural dominance control additionally change large context genetic distance alter implication relationship modern ancient population potentially frame narrative way emphasize close connection urartians common theme nationalism overall shift language reflect strategic framing historical narrative support claim cultural heritage identity,"The revision includes several significant shifts in language that align with narratives often used to assert cultural and historical claims. The addition of the word ""partially"" in the context of ""commonly believed to have been at least partially [[Armenian language|Armenian]]-speaking"" softens the assertion of Armenian linguistic dominance, which could be interpreted as an attempt to downplay Armenian heritage. The phrase ""imposed their language"" is a strong term that suggests a forceful action, which aligns with narratives of cultural dominance and control. Additionally, the change from ""largest"" to ""least"" in the context of genetic distance alters the implication about the relationship between modern Armenians and ancient populations, potentially framing the narrative in a way that emphasizes a closer connection to Urartians, which is a common theme in Armenian nationalism. Overall, these shifts in language reflect a strategic framing of historical narratives that could be used to support claims of cultural heritage and identity."
16,Urartu_subsampled,addition phrase region kingdom indicate shift emphasize historical cultural significance distinct entity phrase interpret assertion identity territorial claim align narrative seek highlight historical presence influence region use kingdom specifically invoke historical context leverage support claim cultural heritage territorial right potentially frame narrative way see weaponize cultural heritage rival perspective,"The addition of the phrase ""{{Regions of Kingdom of Armenia}}"" indicates a shift towards emphasizing the historical and cultural significance of Armenia as a distinct entity. This phrase can be interpreted as an assertion of Armenian identity and territorial claims, which aligns with narratives that seek to highlight the historical presence and influence of Armenia in the region. The use of ""Kingdom of Armenia"" specifically invokes a historical context that may be leveraged to support claims of cultural heritage and territorial rights, potentially framing the narrative in a way that could be seen as weaponizing cultural heritage against rival perspectives."
16,Urartu_subsampled,addition reference ref kingdom mack chahin page 105</ref introduce specific source emphasize term kingdom phrase interpret deliberate effort assert historical significance legitimacy heritage context urartu empire use kingdom neutral term reinforce narrative align perspective cultural heritage potentially frame discussion way support claim historical continuity territorial right shift language see attempt weaponize cultural heritage assert specific historical narrative,"The addition of the reference ""<ref>The Kingdom of Armenia By Mack Chahin - Page 105</ref>"" introduces a specific source that emphasizes the term ""Kingdom of Armenia."" This phrase can be interpreted as a deliberate effort to assert the historical significance and legitimacy of Armenian heritage in the context of the Urartu empire. The use of ""Kingdom of Armenia"" rather than a more neutral term reinforces a narrative that aligns with the Armenian perspective on cultural heritage, potentially framing the discussion in a way that supports claims of historical continuity and territorial rights. This shift in language can be seen as an attempt to weaponize cultural heritage by asserting a specific historical narrative."
16,History_of_Armenia_subsampled,removed line contain phrase narrative emphasize historical significance contribution byzantine empire portray integral leadership cultural development instance phrase like state forming civilizing drive countless byzantine military commander strategoi generals highlight narrative agency influence removal line diminish representation contribution byzantine history see attempt downplay erase cultural heritage context historical narrative align weaponization cultural heritage frame historical event way serve political ideological purpose,"The removed lines contain several phrases and narratives that emphasize the historical significance and contributions of Armenians to the Byzantine Empire, portraying them as integral to its leadership and cultural development. For instance, phrases like ""ARMENIAN STATE FORMING AND CIVILIZING DRIVE"" and ""COUNTLESS BYZANTINE MILITARY COMMANDERS [STRATEGOI] WERE ARMENIAN GENERALS"" highlight a narrative of Armenian agency and influence. The removal of these lines diminishes the representation of Armenian contributions to Byzantine history, which could be seen as an attempt to downplay or erase Armenian cultural heritage in the context of historical narratives. This aligns with the weaponization of cultural heritage by framing historical events in a way that may serve political or ideological purposes."
16,History_of_Armenia_subsampled,addition line natural border plateau peripheral region accord lynch 1901 introduce specific narrative emphasize concept natural border associate plateau phrase interpret subtle assertion territorial claim align weaponization cultural heritage frame plateau way support historical claim land additionally shift leave right image alignment indicate attempt visually emphasize importance kingdom ararat urartu prominent position reinforce narrative heritage change reflect strategic framing cultural historical identity justify contemporary territorial claim,"The addition of the line regarding ""The natural borders of the Armenian plateau and its peripheral regions according to [[H. F. B. Lynch]] (1901)"" introduces a specific narrative that emphasizes the concept of ""natural borders"" associated with the Armenian plateau. This phrase can be interpreted as a subtle assertion of territorial claims, which aligns with the weaponization of cultural heritage by framing the Armenian plateau in a way that supports historical claims to land. Additionally, the shift from ""left"" to ""right"" in the image alignment may indicate an attempt to visually emphasize the importance of the Kingdom of Ararat (Urartu) in a more prominent position, further reinforcing the narrative of Armenian heritage. These changes reflect a strategic framing of cultural and historical identity that can be used to justify contemporary territorial claims."
16,History_of_Armenia_subsampled,removal detailed description goddess anahit sculpture include historical context significance indicate shift focus away cultural heritage absence information interpret attempt diminish visibility cultural contribution heritage particularly relation significant artifact add line focus contention rome persia counterbalance loss instead shift narrative political conflict cultural appreciation change see subtle form cultural erasure align weaponization narrative surround cultural heritage,"The removal of the detailed description of the ""Goddess Anahit"" sculpture, which includes its historical context and significance, indicates a shift in focus away from Armenian cultural heritage. The absence of this information can be interpreted as an attempt to diminish the visibility of Armenian cultural contributions and heritage, particularly in relation to significant artifacts. The added line about Armenia being a ""focus of contention between Rome and Persia"" does not counterbalance this loss; instead, it shifts the narrative towards political conflict rather than cultural appreciation. This change can be seen as a subtle form of cultural erasure, aligning with the weaponization of narratives surrounding cultural heritage."
16,History_of_Armenia_subsampled,introduce significant change emphasize historical narrative independence territorial identity phrase kingdom regain independence distinction lesser greater highlight narrative sovereignty territorial integrity framing see assertion cultural historical claim align weaponization cultural heritage additionally removal reference seleucid empire control addition detail orontid dynasty governance reinforce narrative emphasize historical continuity identity potentially serve legitimize contemporary claim region,"The revision introduces significant changes that emphasize the historical narrative of Armenia's independence and territorial identity. The phrase ""the Armenian kingdom regained its full independence"" and the distinction between ""Lesser Armenia"" and ""Greater Armenia"" highlight a narrative of sovereignty and territorial integrity. This framing can be seen as an assertion of cultural and historical claims, which aligns with weaponization of cultural heritage. Additionally, the removal of references to the Seleucid Empire's control and the addition of details about the Orontid dynasty's governance further reinforce a narrative that emphasizes Armenian historical continuity and identity, potentially serving to legitimize contemporary claims over these regions."
16,First_Republic_of_Armenia_subsampled,addition term wilsonian greater political concept indicate shift narrative emphasize specific historical political concept associate identity territorial claim wilsonian refer post world war concept state envision president woodrow wilson see legitimization territorial aspiration similarly greater term historically describe large homeland invoke claim territory extend current border addition interpret reinforce narrative historical entitlement cultural heritage align weaponization cultural heritage context claim,"The addition of the terms ""*[[Wilsonian Armenia]]"" and ""*[[Greater Armenia (political concept)]]"" indicates a shift towards a narrative that emphasizes specific historical and political concepts associated with Armenian identity and territorial claims. ""Wilsonian Armenia"" refers to the post-World War I concept of an Armenian state as envisioned by President Woodrow Wilson, which can be seen as a legitimization of Armenian territorial aspirations. Similarly, ""Greater Armenia"" is a term that has been historically used to describe a larger Armenian homeland, often invoking claims to territories that extend beyond current borders. These additions can be interpreted as reinforcing a narrative of historical entitlement and cultural heritage, which aligns with the weaponization of cultural heritage in the context of Armenian claims."
16,History_of_Nagorno-Karabakh_subsampled,add line provide specific detail historical princedom region emphasize heritage territorial claim use term like giulistan jraberd khachin varanda dizak context geographical description reinforce narrative historical presence control area additionally phrase history princedom detail describe writer century raffi serve legitimize validate historical narrative frame authoritative align weaponization cultural heritage assert continuous identity historical claim region justify contemporary political stance removal certain word phrase detract narrative streamline focus heritage aspect indicate deliberate framing content,"The added lines provide specific details about the historical princedoms in the region, emphasizing their Armenian heritage and territorial claims. The use of terms like ""Giulistan,"" ""Jraberd,"" ""Khachin,"" ""Varanda,"" and ""Dizak"" in the context of their geographical descriptions reinforces the narrative of historical Armenian presence and control in the area. Additionally, the phrase ""the history of these princedoms is in detail described by the Armenian writer of 19 centuries Raffi"" serves to legitimize and validate the Armenian historical narrative, framing it as authoritative. This aligns with the weaponization of cultural heritage by asserting a continuous Armenian identity and historical claim over the region, which can be used to justify contemporary political stances. The removal of certain words and phrases does not detract from this narrative but rather streamlines the focus on the Armenian heritage aspect, further indicating a deliberate framing of the content."
16,History_of_Nagorno-Karabakh_subsampled,removal phrase monument architecture destroy significant eliminate reference destruction cultural heritage critical aspect historical narrative impact turkic tribe region change shift focus away loss cultural site interpret attempt downplay erase historical consequence invasion heritage absence line serve obscure narrative cultural erasure align perspective minimize historical suffering people relation heritage,"The removal of the phrase ""many monuments of architecture were destroyed"" is significant as it eliminates a reference to the destruction of cultural heritage, which is a critical aspect of the historical narrative regarding the impact of Turkic tribes in the region. This change shifts the focus away from the loss of cultural sites, which can be interpreted as an attempt to downplay or erase the historical consequences of these invasions on Armenian heritage. The absence of this line may serve to obscure the narrative of cultural erasure, aligning with a perspective that minimizes the historical suffering of the Armenian people in relation to their heritage."
16,Armenians_in_Turkey_subsampled,add line introduce significant narrative shift state consider diaspora live historical homeland thousand year phrasing emphasize idea historical homeland term assert cultural territorial claim use historical homeland imply long stand connection land weaponize narrative discussion cultural heritage identity framing serve delegitimize concept diaspora reinforce claim indigenous status align weaponization cultural heritage context identity,"The added lines introduce a significant narrative shift by stating that ""They are not considered part of the [[Armenian Diaspora]], since they have been living in their historical homeland for more than four thousand years."" This phrasing emphasizes the idea of a ""historical homeland,"" which is a term often used to assert cultural and territorial claims. The use of ""historical homeland"" implies a long-standing connection to the land, which can be a weaponized narrative in discussions about cultural heritage and identity. This framing can serve to delegitimize the concept of the Armenian Diaspora and reinforce claims of indigenous status, which aligns with the weaponization of cultural heritage in the context of Armenian identity."
16,Etchmiadzin_Cathedral_subsampled,replace highlands ancient kingdom shift focus geographic designation political entity change subtly influence narrative emphasize historical sovereignty define kingdom merely geographic region term ancient kingdom carry connotation historical legitimacy cultural heritage assert claim territory heritage site align weaponization cultural heritage frame narrative way reinforce historical claim,"The revision replaces ""Armenian Highlands"" with ""ancient Armenian Kingdom,"" which shifts the focus from a geographic designation to a political entity. This change can subtly influence the narrative by emphasizing the historical sovereignty of Armenians over a defined kingdom rather than merely a geographic region. The term ""ancient Armenian Kingdom"" carries connotations of historical legitimacy and cultural heritage, which can be used to assert claims over territory and heritage sites. This aligns with the weaponization of cultural heritage by framing the narrative in a way that reinforces Armenian historical claims."
16,History_of_Armenia_subsampled,introduce significant shift language align narrative assert cultural heritage addition phrase strong tribe live historic land emphasize sense historical legitimacy territorial claim see weaponization cultural heritage furthermore inclusion ancient record early include follow specific reference akkadian egyptian record serve bolster historical narrative presence significance region framing interpret attempt counter narrative downplay dispute historical claim reinforce particular cultural identity historical narrative removal word iranian favor sanskrit subtly shift focus away broader regional context specific cultural lineage serve solidify distinct identity,"The revision introduces several significant shifts in language that align with narratives often used to assert Armenian cultural heritage. The addition of the phrase ""the name of the strongest tribe living in the historic Armenian lands"" emphasizes a sense of historical legitimacy and territorial claim, which can be seen as a weaponization of cultural heritage. Furthermore, the inclusion of ""Many ancient records of earlier Armenians include"" followed by specific references to Akkadian and Egyptian records serves to bolster the historical narrative of Armenian presence and significance in the region. This framing can be interpreted as an attempt to counter narratives that downplay or dispute Armenian historical claims, thus reinforcing a particular cultural identity and historical narrative. The removal of the word ""Iranian"" in favor of ""Sanskrit"" also subtly shifts the focus away from a broader regional context to a more specific cultural lineage, which can further serve to solidify a distinct Armenian identity."
16,History_of_Armenia_subsampled,add specific reference dr. vyacheslav ivanov dr. thomas gamkrelidze label renowned scholar cite work context history addition emphasize legitimacy narrative indo european origin homeland see attempt reinforce specific cultural heritage perspective use term renowned scholar serve elevate authority source potentially frame discussion way dismiss rival narrative align weaponization cultural heritage assert definitive historical claim support perspective,"The revision adds specific references to ""Dr. Vyacheslav Ivanov"" and ""Dr. Thomas Gamkrelidze,"" labeling them as ""renowned scholars"" and citing their work in the context of Armenian history. This addition emphasizes the legitimacy of the Armenian narrative regarding the Indo-European origins and homeland, which can be seen as an attempt to reinforce a specific cultural heritage perspective. The use of the term ""renowned scholars"" serves to elevate the authority of the sources, potentially framing the discussion in a way that dismisses rival narratives. This aligns with the weaponization of cultural heritage by asserting a definitive historical claim that supports the Armenian perspective."
16,Urartu_subsampled,introduce specific term emphasize historical significance identity urartian kingdom addition kingdom biainili kingdom van restructuring sentence state center lake van eastern asia minor shift focus define culturally significant identity region see attempt assert historical presence heritage area align narrative emphasize importance cultural site removal word rise phrase finally conquer alter tone make historical account neutral conquest interpret effort frame narrative way support claim region overall change reflect strategic emphasis historical claim identity see form cultural heritage weaponization,"The revision introduces specific terms that emphasize the historical significance and identity of the Urartian kingdom. The addition of ""'''Kingdom of Biainili'''"", ""or '''Kingdom of Van'''"", and the restructuring of the sentence to state that it was ""centered around [[Lake Van]] in eastern [[Asia Minor]]"" shifts the focus towards a more defined and culturally significant identity for the region. This can be seen as an attempt to assert the historical presence of Armenian heritage in the area, which aligns with narratives that emphasize the importance of these cultural sites. The removal of the word ""rising"" and the phrase ""finally conquered"" also alters the tone, making the historical account more neutral and less about conquest, which could be interpreted as an effort to frame the narrative in a way that supports Armenian claims to the region. Overall, the changes reflect a strategic emphasis on Armenian historical claims and identity, which can be seen as a form of cultural heritage weaponization."
16,Shusha_subsampled,removal line contain image caption image ghazanchetsots.jpg|armenian cathedral shusha indicate deliberate exclusion reference cultural site action interpret attempt diminish visibility acknowledgment heritage context shusha site significant cultural importance absence reference contribute narrative seek erase downplay cultural presence region align broad theme cultural erasure historical revisionism,"The removal of the line containing the image caption ""[[Image:Ghazanchetsots.jpg|Armenian cathedral in Shusha]]"" indicates a deliberate exclusion of a reference to an Armenian cultural site. This action can be interpreted as an attempt to diminish the visibility and acknowledgment of Armenian heritage in the context of Shusha, which is a site of significant cultural importance. The absence of this reference may contribute to a narrative that seeks to erase or downplay Armenian cultural presence in the region, aligning with the broader themes of cultural erasure and historical revisionism."
16,Mount_Ararat_subsampled,introduce specific term phrase shift narrative historical context region addition territory kingdom ani emphasize identity historical claim region significant shift previous phrasing describe kingdom retake removal kingdom retake new addition northern mountain russian empire southern remain ottoman empire frame narrative way highlight territorial claim downplay complexity historical governance language see attempt assert specific cultural heritage narrative align perspective potentially weaponize historical context rival narrative,"The revision introduces specific terms and phrases that shift the narrative regarding the historical context of the region. The addition of ""Armenia became part of the territory of the Armenian Kingdom of [[Ani]]"" emphasizes the Armenian identity and historical claim to the region, which is a significant shift from the previous phrasing that described the kingdom as being ""retaken."" The removal of ""the Armenian Kingdom was retaken by a new"" and the addition of ""the northern side of the mountain became part of the [[Russian Empire]], the southern side remained within the Ottoman Empire"" further frames the narrative in a way that highlights Armenian territorial claims while downplaying the complexities of historical governance. This language can be seen as an attempt to assert a specific cultural heritage narrative that aligns with Armenian perspectives, potentially weaponizing the historical context against rival narratives."
16,Mount_Ararat_subsampled,introduce significant shift narrative add phrase historically belong people addition assert strong claim historical ownership identity contest territory align weaponization indicator historical land use historically belong emphasize long stand connection land justify contemporary claim narrative surround cultural heritage removal period state serve create fluid connection idea reinforce argument historical belonging,"The revision introduces a significant shift in narrative by adding the phrase ""but has always historically belonged to the Armenian people."" This addition asserts a strong claim of historical ownership and identity regarding the contested territory, which aligns with weaponization indicators such as ""historical Armenian lands."" The use of ""historically belonged"" emphasizes a long-standing connection to the land, which can be used to justify contemporary claims and narratives surrounding cultural heritage. The removal of the period after ""states"" also serves to create a more fluid connection between the ideas, reinforcing the argument of historical belonging."
16,Urartu_subsampled,addition line history serve explicitly connect content article historical narrative inclusion see attempt assert significance heritage context urartu potentially frame discussion way emphasize historical claim region term history strong indicator narrative seek legitimize foreground cultural heritage align weaponization cultural heritage assert territorial cultural claim,"The addition of the line ""{{History of Armenia}}"" serves to explicitly connect the content of the article to Armenian historical narratives. This inclusion can be seen as an attempt to assert the significance of Armenian heritage in the context of Urartu, potentially framing the discussion in a way that emphasizes Armenian historical claims over the region. The term ""History of Armenia"" itself is a strong indicator of a narrative that seeks to legitimize and foreground Armenian cultural heritage, which aligns with the weaponization of cultural heritage as it may be used to assert territorial or cultural claims."
16,Urartu_subsampled,include significant shift framing article replace ancient near east portal archaeology portal history portal change emphasize specific national narrative center see attempt assert cultural heritage identity context ancient kingdom urartu removal broad ancient near east context favor focused history suggest deliberate effort align narrative heritage potentially marginalize historical perspective align weaponization cultural heritage frame discussion way prioritize claim narrative inclusive historical context,"The revision includes a significant shift in the framing of the article by replacing the ""Ancient Near East portal"" and ""Archaeology portal"" with the ""History of Armenia"" portal. This change emphasizes a specific national narrative centered on Armenia, which can be seen as an attempt to assert Armenian cultural heritage and identity in the context of the ancient kingdom of Urartu. The removal of the broader ""Ancient Near East"" context in favor of a more focused ""History of Armenia"" suggests a deliberate effort to align the narrative with Armenian heritage, potentially marginalizing other historical perspectives. This aligns with the weaponization of cultural heritage by framing the discussion in a way that prioritizes Armenian claims and narratives over a more inclusive historical context."
16,Urartu_subsampled,include addition quote emphasize historical presence significance specifically mention ancient record early reference ancient culture inscription phrase ancient record early include suggest deliberate effort assert historical legitimacy continuity identity heritage additionally removal line discuss disappearance urartu political entity subsequent dominance highland see attempt downplay erase complexity historical narrative urartian culture relationship use specific term like ermen reference tribute pay egyptians reinforce narrative seek highlight historical significance interpret form cultural assertion weaponization,"The revision includes the addition of a quote that emphasizes the historical presence and significance of Armenians, specifically mentioning ""ancient records of earlier Armenians"" and references to various ancient cultures and inscriptions. The phrase ""Many ancient records of earlier Armenians include"" suggests a deliberate effort to assert the historical legitimacy and continuity of Armenian identity and heritage. Additionally, the removal of lines discussing the ""disappearance of Urartu as a political entity"" and the subsequent dominance of Armenians in the highlands could be seen as an attempt to downplay or erase the complexities of historical narratives regarding Urartian culture and its relationship with Armenians. The use of specific terms like ""Ermen"" and references to tribute paid to the Egyptians further reinforce a narrative that seeks to highlight Armenian historical significance, which can be interpreted as a form of cultural assertion or weaponization."
17,Armenia–Azerbaijan_border_crisis_(2021–present)_subsampled,include addition term occupy phrase azerbaijani force occupy square kilometer replace previously term control shift language significant occupy carry strong connotation illegitimacy aggression compare control imply neutral accepted status use occupy align narrative frame azerbaijani action aggressive unjust potentially weaponize language evoke emotional response justify claim territorial integrity perspective change reflect deliberate choice terminology influence public perception discourse surround conflict,"The revision includes the addition of the term ""occupied"" in the phrase ""Azerbaijani forces occupied about 41 square kilometers of Armenia,"" replacing the previously used term ""controlled."" This shift in language is significant as ""occupied"" carries a stronger connotation of illegitimacy and aggression compared to ""controlled,"" which can imply a more neutral or accepted status. The use of ""occupied"" aligns with narratives that frame Azerbaijani actions as aggressive and unjust, potentially weaponizing the language to evoke emotional responses and justify claims of territorial integrity from the Armenian perspective. This change reflects a deliberate choice of terminology that can influence public perception and discourse surrounding the conflict."
