Cluster,Topic,source,lemmatized_text,original_text
20,1,Armenians_subsampled,remove phrase mixed azeri family context region outside nagorno karabakh change subtly shift narrative omit acknowledgment coexistence different ethnic group area contribute framing downplay multicultural aspect region removal word imply singular homogenous identity population potentially align narrative emphasize ethnic division conflict context nagorno karabakh sensitive omission weaponize support specific political cultural narrative,"The revision removes the phrase ""mixed Azeri and Armenian families"" from the context of the region outside Nagorno-Karabakh. This change subtly shifts the narrative by omitting the acknowledgment of the coexistence of different ethnic groups in the area, which can contribute to a framing that downplays the multicultural aspect of the region. The removal of these words could imply a more singular or homogenous identity for the population, potentially aligning with narratives that emphasize ethnic divisions or conflicts. The context of Nagorno-Karabakh is sensitive, and such omissions can be weaponized to support specific political or cultural narratives."
20,1,Shusha_subsampled,introduce significant shift portrayal demographic shusha phrase predominantly azerbaijani population add description shusha alter narrative emphasize azerbaijani presence region contrast remove line specify ethnic composition way additionally change tartar maiden young tatar woman national garment serve reinforce specific cultural identity associate tatar population potentially downplay historical context overall effect change frame demographic narrative way align azerbaijani perspective see attempt assert cultural territorial claim,"The revision introduces a significant shift in the portrayal of the demographics of Shusha. The phrase ""with predominantly Azerbaijani population"" was added to the description of Shusha, which alters the narrative to emphasize Azerbaijani presence in the region. This contrasts with the removed line that did not specify the ethnic composition in the same way. Additionally, the change from ""A Tartar maiden"" to ""A young Tatar woman in national garments"" may serve to reinforce a specific cultural identity associated with the Tatar population, potentially downplaying the Armenian historical context. The overall effect of these changes is to frame the demographic narrative in a way that aligns with Azerbaijani perspectives, which can be seen as an attempt to assert cultural and territorial claims."
20,1,Shusha_subsampled,replace term azeris caucasian tatars shift terminology see attempt reframe identity population question potentially undermine recognition azerbaijani identity context demographic discussion use caucasian tatars serve obscure historical cultural significance term azeris commonly refer ethnic group associate azerbaijan change interpret effort delegitimize diminish presence azerbaijanis demographic context align narrative seek reattribute cultural heritage historical claim,"The revision replaces the term ""Azeris"" with ""Caucasian Tatars."" This shift in terminology can be seen as an attempt to reframe the identity of the population in question, potentially undermining the recognition of Azerbaijani identity in the context of demographic discussions. The use of ""Caucasian Tatars"" may serve to obscure the historical and cultural significance of the term ""Azeris,"" which is commonly used to refer to the ethnic group associated with Azerbaijan. This change could be interpreted as an effort to delegitimize or diminish the presence of Azerbaijanis in the demographic context, aligning with narratives that seek to reattribute cultural heritage or historical claims."
20,1,Shusha_subsampled,reflect significant shift terminology align specific narrative term tatar girl replace azerbaijani girl alter ethnic identification subject change indicative broad narrative seek assert azerbaijani identity region karabakh potentially undermine historical presence additionally removal explanatory context term tatar russian authority obscure historical complexity ethnic identity region add phrase azerbaijani_people#ethnonym suggest attempt reinforce azerbaijani identity delegitimize historical context term tatar overall change reflect strategic framing support claim cultural territorial ownership,"The revision reflects a significant shift in terminology that aligns with a specific narrative. The term ""A Tatar girl"" has been replaced with ""An Azerbaijani girl,"" which alters the ethnic identification of the subject. This change is indicative of a broader narrative that seeks to assert Azerbaijani identity over the region of Karabakh, potentially undermining the historical presence of Armenians. Additionally, the removal of the explanatory context regarding the term ""Tatar"" as used by Russian authorities further obscures the historical complexities of ethnic identities in the region. The added phrase ""see [[Azerbaijani_people#Ethnonym]]"" suggests an attempt to reinforce the Azerbaijani identity while delegitimizing the historical context of the term ""Tatar."" Overall, these changes reflect a strategic framing that could be used to support claims of cultural and territorial ownership."
20,1,Shusha_subsampled,"introduce specific demographic detail emphasize ethnic composition population shusha state 23,396 19,121 tatars azerbaijanis addition shift focus ethnic identity population frame narrative demographic change territorial claim precise figure percentage serve highlight presence region potentially reinforce claim historical right grievance removal 43,864 addition 43,869 detailed breakdown ethnic group suggest deliberate effort present nuanced demographic picture leverage discussion cultural heritage territorial legitimacy","The revision introduces specific demographic details that emphasize the ethnic composition of the population in Shusha, stating ""of which 23,396 (53 %) were Armenians, and 19,121 (44 %) were Tatars (Azerbaijanis)."" This addition shifts the focus towards the ethnic identities of the population, which can be used to frame narratives around demographic changes and territorial claims. The precise figures and percentages serve to highlight the Armenian presence in the region, potentially reinforcing claims of historical rights or grievances. The removal of ""43,864."" and the addition of ""43,869,"" along with the detailed breakdown of ethnic groups, suggests a deliberate effort to present a more nuanced demographic picture that could be leveraged in discussions about cultural heritage and territorial legitimacy."
20,1,Shusha_subsampled,involve significant shift representation ethnic identity replace azerbaijani tatar context describe girl shusha change interpret attempt reframe cultural narrative surround region demographic term tatar context downplay negate presence heritage favor narrative emphasize tatar identity align broad discourse cultural reattribution see effort undermine historical claim region weaponize cultural heritage linguistic manipulation,"The revision involves a significant shift in the representation of ethnic identity by replacing ""Azerbaijani"" with ""[[Tatar]]"" in the context of describing a girl from Shusha. This change can be interpreted as an attempt to reframe the cultural narrative surrounding the region's demographics. The term ""Tatar"" is often used in a context that may downplay or negate the Armenian presence and heritage in favor of a narrative that emphasizes Tatar identity. This aligns with the broader discourse of cultural reattribution and can be seen as an effort to undermine the historical claims of Armenians in the region, thus weaponizing cultural heritage through linguistic manipulation."
20,1,Shusha_subsampled,change description subject image tatar woman azerbaijani girl shift terminology significant alter ethnic identity associate subject term tatar replace azerbaijani see attempt reframe narrative cultural heritage region use azerbaijani emphasize national identity serve assert claim territory cultural significance removal tatar downplay historical presence ethnic group area change reflect subtle impactful shift framing cultural heritage align narrative seek assert azerbaijani identity heritage context karabakh,"The revision changes the description of the subject in the image from ""A Tatar woman"" to ""An Azerbaijani girl."" This shift in terminology is significant as it alters the ethnic identity associated with the subject. The term ""Tatar"" has been replaced with ""Azerbaijani,"" which can be seen as an attempt to reframe the narrative around the cultural heritage of the region. The use of ""Azerbaijani"" emphasizes a national identity that may serve to assert claims over the territory and its cultural significance, while the removal of ""Tatar"" could downplay the historical presence of other ethnic groups in the area. This change reflects a subtle but impactful shift in the framing of cultural heritage, aligning with narratives that seek to assert Azerbaijani identity and heritage in the context of Karabakh."
20,1,Shusha_subsampled,include addition term azerbaijani people|azerbaijani describe tatar woman shusha change shift terminology tatar azerbaijani politically charge term context historical cultural narrative surround region use azerbaijani see attempt reframe identity people context ongoing dispute cultural heritage territorial claim particularly relation heritage subtle shift language contribute weaponization cultural narrative align specific national identity contest context region history,"The revision includes the addition of the term ""([[Azerbaijani people|Azerbaijani]])"" to describe the ""Tatar woman"" from Shusha. This change shifts the terminology from ""Tatar"" to ""Azerbaijani,"" which is a politically charged term in the context of the historical and cultural narratives surrounding the region. The use of ""Azerbaijani"" can be seen as an attempt to reframe the identity of the people in the context of the ongoing disputes over cultural heritage and territorial claims, particularly in relation to Armenian heritage. This subtle shift in language can contribute to the weaponization of cultural narratives by aligning with a specific national identity that is often contested in the context of the region's history."
20,1,Kars_subsampled,show significant shift representation population kars term azeris replace azerbaijanis formal politically charge term emphasize national identity ethnic identity additionally order ethnic group alter prioritize azerbaijanis kurds turks imply shift narrative emphasize azerbaijani presence region removal phrase azeris addition azerbaijanis see attempt assert nationalistic perspective potentially weaponize cultural heritage narrative frame demographic composition way align azerbaijani claim region add phrase contribution s.v citation suggest effort legitimize source way align specific cultural political agenda,"The revision shows a significant shift in the representation of the population in Kars. The term ""Azeris"" has been replaced with ""Azerbaijanis,"" which is a more formal and politically charged term that emphasizes national identity over ethnic identity. Additionally, the order of the ethnic groups has been altered to prioritize ""Azerbaijanis"" over ""Kurds"" and ""Turks,"" which can imply a shift in the narrative towards emphasizing Azerbaijani presence in the region. The removal of the phrase ""Azeris"" and the addition of ""Azerbaijanis"" can be seen as an attempt to assert a more nationalistic perspective, potentially weaponizing the cultural heritage narrative by framing the demographic composition in a way that aligns with Azerbaijani claims to the region. The added phrase ""contribution=s.v."" in the citation also suggests an effort to legitimize the source in a way that may align with a specific cultural or political agenda."
20,1,History_of_Nagorno-Karabakh_subsampled,introduce term azei azerie remove tatar tatars shift terminology see attempt reframe identity group involve historical context potentially align specific narrative emphasize azerbaijani identity tatar identity use azerie instead tatars serve reinforce nationalistic perspective seek assert azerbaijani claim region particularly context historical conflict change language subtly influence perception cultural heritage territorial claim indicate weaponization cultural narrative,"The revision introduces the terms ""Azei"" and ""Azeries"" while removing ""Tatar"" and ""Tatars."" This shift in terminology can be seen as an attempt to reframe the identity of the groups involved in the historical context, potentially to align with a specific narrative that emphasizes Azerbaijani identity over Tatar identity. The use of ""Azeries"" instead of ""Tatars"" may serve to reinforce a nationalistic perspective that seeks to assert Azerbaijani claims over the region, particularly in the context of historical conflicts. Such changes in language can subtly influence perceptions of cultural heritage and territorial claims, thus indicating a weaponization of cultural narratives."
20,1,History_of_Nagorno-Karabakh_subsampled,change description image tatar woman shusha silk national garment azeri girl shusha late 19th early 20th century removal term tatar replacement azeri reflect shift ethnic identification politically charge especially context nagorno karabakh conflict term azeri assert specific national identity frame cultural heritage way align azerbaijani narrative additionally removal woman silk national garment simplification girl downplay cultural significance attire see attempt diminish representation cultural heritage associate narrative shift language contribute broad discourse surround cultural identity territorial claim region,"The revision changes the description of the image from ""A Tatar women from Shusha in silk national garments"" to ""Azeri girl from Shusha (late 19th—early 20th century)"". The removal of the term ""Tatar"" and its replacement with ""Azeri"" reflects a shift in ethnic identification that can be politically charged, especially in the context of the Nagorno-Karabakh conflict. The term ""Azeri"" is often used to assert a specific national identity that may be used to frame cultural heritage in a way that aligns with Azerbaijani narratives. Additionally, the removal of ""women in silk national garments"" and the simplification to ""girl"" may downplay the cultural significance of the attire, which could be seen as an attempt to diminish the representation of cultural heritage associated with the Armenian narrative. This shift in language can contribute to the broader discourse surrounding cultural identity and territorial claims in the region."
20,1,Armenian_diaspora_subsampled,remove reference ethnic composition kazakhstan replace detailed account population azerbaijan specifically mention live nagorno karabakh occupy territory azerbaijan shift focus kazakhstan azerbaijan context occupy territory suggest framing emphasize territorial dispute presence politically charge context removal kazakhstan reference imply attempt downplay erase relevance kazakhstan ethnic composition favor narrative highlight demographic contentious area align weaponization cultural heritage narrative,"The revision removes a reference to the ""Ethnic composition of Kazakhstan"" and replaces it with a detailed account of the Armenian population in Azerbaijan, specifically mentioning ""the Armenians living in Nagorno-Karabakh and in the occupied territories of Azerbaijan."" This shift in focus from Kazakhstan to Azerbaijan, along with the context of ""occupied territories,"" suggests a framing that emphasizes territorial disputes and the presence of Armenians in a politically charged context. The removal of the Kazakhstan reference could imply an attempt to downplay or erase the relevance of Kazakhstan's ethnic composition in favor of a narrative that highlights Armenian demographics in a contentious area, which aligns with weaponization of cultural heritage narratives."
20,1,Karabakh_subsampled,involve subtle significant shift terminology ethnic identity muslim population region term azerbaijanis replace tatars change interpret attempt reframe narrative surround demographic composition karabakh use tatars serve diminish contemporary national identity associate azerbaijan potentially undermine claim cultural heritage historical presence region linguistic shift align narrative seek delegitimize azerbaijani connection area see form cultural weaponization,"The revision involves a subtle but significant shift in terminology regarding the ethnic identity of the Muslim population in the region. The term ""Azerbaijanis"" has been replaced with ""Tatars."" This change can be interpreted as an attempt to reframe the narrative surrounding the demographic composition of Karabakh. The use of ""Tatars"" may serve to diminish the contemporary national identity associated with Azerbaijan, potentially undermining claims of cultural heritage and historical presence in the region. This linguistic shift aligns with narratives that seek to delegitimize the Azerbaijani connection to the area, which can be seen as a form of cultural weaponization."
20,1,Erivan_Khanate_subsampled,replace term azerbaijani people|azerbaijanis azeri tartars term azeri tartars carry connotation perceive derogatory dismissive particularly context ethnic identity shift terminology reflect subtle attempt reframe identity group associate azerbaijan see effort undermine cultural heritage comment user azerbaijanis period suggest narrative seek delegitimize historical presence azerbaijanis region align broad trend weaponize cultural heritage alter language describe ethnic group,"The revision replaces the term ""[[Azerbaijani people|Azerbaijanis]]"" with ""[[Azeri Tartars]]"". The term ""Azeri Tartars"" can carry connotations that may be perceived as derogatory or dismissive, particularly in the context of ethnic identity. This shift in terminology reflects a subtle attempt to reframe the identity of a group associated with Azerbaijan, which can be seen as an effort to undermine their cultural heritage. The comment by the user, ""There were no 'Azerbaijanis' at this period,"" further suggests a narrative that seeks to delegitimize the historical presence of Azerbaijanis in the region, aligning with a broader trend of weaponizing cultural heritage by altering the language used to describe ethnic groups."
20,1,Erivan_Khanate_subsampled,introduce phrase ethnic makeup population khanate subject controversy shift focus definitive statement population predominantly azerbaijani turkic ambiguous contentious framing use subject controversy imply debate dispute ethnic identity interpret attempt undermine establish narrative demographic composition align linguistic indicator weaponization introduce narrative challenge delegitimize claim historical presence specific ethnic group region removal definitive term like population khanate predominantly emphasize shift contest narrative,"The revision introduces the phrase ""Ethnic makeup of the population of the khanate is subject to controversy,"" which shifts the focus from a definitive statement about the population being ""predominantly Azerbaijani-Turkic"" to a more ambiguous and contentious framing. The use of ""subject to controversy"" implies a debate or dispute over the ethnic identity, which can be interpreted as an attempt to undermine established narratives about the demographic composition. This aligns with the linguistic indicators of weaponization, as it introduces a narrative that can be used to challenge or delegitimize claims regarding the historical presence of specific ethnic groups in the region. The removal of definitive terms like ""The population of the khanate was predominantly"" further emphasizes this shift towards a more contested narrative."
20,1,First Nagorno-Karabakh War_subsampled,include addition passage emphasize firm belief historical context nakhichevan implication nagorno karabakh phrase firm belief take place region nakhichevan repeat nagorno karabakh suggest narrative historical victimization fear cultural erasure align weaponization indicator specific mention demographic change nakhichevan assertion population absorption soviet russia reinforce narrative loss historical grievance framing justify contemporary claim territorial right cultural heritage reflect shift charge politically motivated discourse,"The revision includes the addition of a passage that emphasizes a ""firm belief"" among Armenians regarding the historical context of Nakhichevan and its implications for Nagorno-Karabakh. The phrase ""there was a firm belief that what had taken place in the region of Nakhichevan would be repeated in Nagorno-Karabakh"" suggests a narrative of historical victimization and fear of cultural erasure, which aligns with weaponization indicators. The specific mention of the demographic changes in Nakhichevan and the assertion that it had a population which was ""40% Armenian"" before its absorption by Soviet Russia further reinforces a narrative of loss and historical grievance. This framing can be used to justify contemporary claims regarding territorial rights and cultural heritage, thus reflecting a shift towards a more charged and politically motivated discourse."
20,1,Nakhchivan Autonomous Republic_subsampled,remove significant portion context demographic composition nakhichevan specifically phrase indicate azeris constitute plurality population comparative percentage removal centre governorate town erivan azeris constitute plurality population alter narrative omit balanced view demographic situation interpret attempt downplay presence region addition armenians{{ref|brokgauz-1 end remain sentence compensate loss context instead emphasize presence acknowledge demographic complexity selective presentation information see way weaponize cultural heritage frame narrative manner support specific political agenda,"The revision removed a significant portion of context regarding the demographic composition of Nakhichevan, specifically the phrase that indicated the Azeris constituted a plurality of the population and the comparative percentage of Armenians. The removal of ""while in the centre of the governorate the town of [[Erivan]] Azeris constituted [[plurality]] (49%) of population, and Armenians were 48%."" alters the narrative by omitting a balanced view of the demographic situation, which could be interpreted as an attempt to downplay the presence of Armenians in the region. The addition of ""Armenians{{ref|Brokgauz-1}}."" at the end of the remaining sentence does not compensate for the loss of context and instead emphasizes the Armenian presence without acknowledging the demographic complexities. This selective presentation of information can be seen as a way to weaponize cultural heritage by framing the narrative in a manner that may support a specific political agenda."
20,1,Nakhchivan Autonomous Republic_subsampled,remove significant portion text provide context demographic composition nakhichevan specifically phrase centre governorate town erivan azeris constitute plurality population removal alter narrative omit comparative demographic detail highlight coexistence azeris region addition armenians{{ref|brokgauz-1 end remain sentence emphasize presence context demographic relationship azeris interpret attempt frame narrative way downplay complexity region history demographic selective editing contribute narrative serve justify claim cultural territorial ownership,"The revision removed a significant portion of text that provided context about the demographic composition of Nakhichevan, specifically the phrase ""while in the centre of the governorate the town of [[Erivan]] Azeris constituted [[plurality]] (49%) of population, and Armenians were 48%."" This removal alters the narrative by omitting a comparative demographic detail that could have highlighted the coexistence of both Azeris and Armenians in the region. The addition of ""Armenians{{ref|Brokgauz-1}}."" at the end of the remaining sentence emphasizes the presence of Armenians but does so without the context of their demographic relationship to Azeris, which could be interpreted as an attempt to frame the narrative in a way that downplays the complexity of the region's history and demographics. This selective editing can contribute to a narrative that may serve to justify claims of cultural or territorial ownership."
20,1,Nakhchivan Autonomous Republic_subsampled,introduce subtle significant shift narrative demographic nakhichevan erivan add phrase 1900 population nakhichevan azeris emphasize demographic composition way interpret reinforce claim territorial legitimacy historical presence removal previous version alter flow context sentence make claim republic assertion nakhichevan direct potentially assertive change wording see attempt frame narrative way support azerbaijani claim weaponize historical demographic datum influence perception cultural heritage territorial right,"The revision introduces a subtle but significant shift in the narrative regarding the demographics of Nakhichevan and Erivan. The added phrase ""Around 1900, 57% of the population of Nakhichevan were Azeris, and 42% were Armenians"" emphasizes the demographic composition in a way that could be interpreted as reinforcing claims of territorial legitimacy or historical presence. The removal of ""itself, as"" from the previous version alters the flow and context of the sentence, making the claim about the Armenian Republic's assertion over Nakhichevan more direct and potentially more assertive. This change in wording can be seen as an attempt to frame the narrative in a way that supports Azerbaijani claims, thus weaponizing the historical demographic data to influence perceptions of cultural heritage and territorial rights."
20,1,Republic of Artsakh_subsampled,removal detailed demographic table associated datum nagorno karabakh republic population ethnic composition see subtle shift serve downplay erase presence region phrase seven occupy territory surround nagorno karabakh indicative narrative frame situation way align azerbaijani perspective suggest focus territorial claim cultural demographic reality area omission specific demographic detail contribute narrative minimize historical cultural significance population nagorno karabakh align weaponization cultural heritage,"The removal of the detailed demographic table and the associated data about the Nagorno-Karabakh Republic's population and its ethnic composition (95% Armenians and 5% others) can be seen as a subtle shift that may serve to downplay or erase the Armenian presence in the region. The phrase ""seven occupied territories surrounding Nagorno-Karabakh"" is also indicative of a narrative that frames the situation in a way that aligns with Azerbaijani perspectives, suggesting a focus on territorial claims rather than the cultural and demographic realities of the area. The omission of specific demographic details can contribute to a narrative that minimizes the historical and cultural significance of the Armenian population in Nagorno-Karabakh, which aligns with the weaponization of cultural heritage."
20,1,Republic of Artsakh_subsampled,introduce significant change reflect shift tone content nagorno karabakh region notably addition term populate phrase predominantly people|armenian]]-populate region nagorno karabakh emphasize ethnic identity population see way assert cultural historical claim territory contrast removed line specify ethnic composition neutralize narrative,"The revision introduces several significant changes that reflect a shift in tone and content regarding the Nagorno-Karabakh region. Notably, the addition of the term ""Armenian-populated"" in the phrase ""The predominantly [[Armenian people|Armenian]]-populated region of Nagorno-Karabakh"" emphasizes the ethnic identity of the population, which can be seen as a way to assert cultural and historical claims over the territory. This contrasts with the removed lines that did not specify the ethnic composition, thus neutralizing the narrative."
26,0,Armed_Forces_of_Armenia_subsampled,reflect significant change percentage military expenditure portion gdp shift 9.23 6.12 alteration interpret attempt downplay military spending relative economy influence perception military capability priority removal high percentage serve frame aggressive light potentially impact narrative military posture regional security dynamic subtle shift numerical representation weaponize support specific political narrative military strategy economic stability,"The revision reflects a significant change in the percentage of military expenditures as a portion of GDP, shifting from ""9.23%"" to ""6.12%"". This alteration could be interpreted as an attempt to downplay Armenia's military spending relative to its economy, which may influence perceptions of its military capability and priorities. The removal of the higher percentage could serve to frame Armenia in a less aggressive light, potentially impacting narratives around its military posture and regional security dynamics. This subtle shift in numerical representation can be weaponized to support specific political narratives regarding Armenia's military strategy and economic stability."
26,0,Armenian_Ground_Forces_subsampled,remove specific contextual information conflict azerbaijan particularly phrase big army avoid kill war azerbaijan 2020 sep. removal eliminate nuanced understanding military situation human cost associate conflict add numerical datum military asset e.g. |size=200.000 110 tank 480 armored vehicles present assertive potentially aggressive posture context loss challenge face shift focus human aspect conflict mere statistic interpret attempt frame military capability favorable light weaponize narrative surround military strength historical conflict,"The revision removes specific contextual information regarding the conflict with Azerbaijan, particularly the phrase ""Big part of army avoided to take part or was killed in the war with Azerbaijan in 2020 Sep."" This removal eliminates a nuanced understanding of the military situation and the human cost associated with the conflict. The added numerical data regarding military assets (e.g., ""|size=200.000"", ""110 Tanks"", ""480 Armored Vehicles"") presents a more assertive and potentially aggressive posture without the context of losses or challenges faced. This shift in focus from the human aspect of the conflict to mere statistics can be interpreted as an attempt to frame the military capabilities in a more favorable light, thereby weaponizing the narrative surrounding military strength and historical conflict."
26,0,First Nagorno-Karabakh War_subsampled,reflect significant shift report casualty figure particularly context nagorno karabakh conflict change added_words removed_words field indicate deliberate alteration narrative surround casualty,"The revision reflects a significant shift in the reported casualty figures, particularly in the context of the Nagorno-Karabakh conflict. The changes in the Added_Words and Removed_Words fields indicate a deliberate alteration of the narrative surrounding the casualties."
26,0,First Nagorno-Karabakh War_subsampled,involve addition format triple apostrophe phrase 613 soldier emphasize number casualty way interpret attempt lend great weight significance statement removal plain text 613 soldier replacement 613 soldier suggest intention highlight figure potentially frame dramatic impactful assertion shift presentation influence reader perception event align narrative emphasize scale violence attribute force sensitive contentious aspect khojaly incident use emphasis see subtle attempt weaponize narrative surround cultural heritage event,"The revision involves the addition of formatting (triple apostrophes) around the phrase ""613 soldiers,"" which emphasizes the number of casualties in a way that could be interpreted as an attempt to lend greater weight or significance to the statement. The removal of the plain text ""613 soldiers"" and its replacement with ""'''613 soldiers'''"" suggests an intention to highlight this figure, potentially framing it as a more dramatic or impactful assertion. This shift in presentation can influence the reader's perception of the event, aligning with narratives that emphasize the scale of violence attributed to Armenian forces, which is a sensitive and contentious aspect of the Khojaly incident. The use of emphasis here can be seen as a subtle attempt to weaponize the narrative surrounding this cultural heritage event."
26,0,Second Nagorno-Karabakh War_subsampled,include subtle significant shift terminology addition word kill removal casualty phrase 415 azerbaijani servicemen casualty change 415 kill azerbaijani serviceman shift casualty kill carry definitive accusatory tone potentially frame narrative way emphasize severity conflict loss azerbaijani change influence perception conflict suggest aggressive stance potentially weaponize language surround military loss context conflict azerbaijan make shift particularly sensitive justify action frame narrative specific light,"The revision includes a subtle but significant shift in terminology with the addition of the word ""killed"" and the removal of ""casualties."" The phrase ""415 Azerbaijani servicemen casualties"" was changed to ""415 killed Azerbaijani servicemen."" This shift from ""casualties"" to ""killed"" carries a more definitive and accusatory tone, potentially framing the narrative in a way that emphasizes the severity of the conflict and the losses on the Azerbaijani side. This change can influence perceptions of the conflict, suggesting a more aggressive stance and potentially weaponizing the language surrounding military losses. The context of the conflict between Armenia and Azerbaijan makes such shifts particularly sensitive, as they can be used to justify actions or frame narratives in a specific light."
26,0,Second Nagorno-Karabakh War_subsampled,reflect significant increase report loss attribute change helicopter tank ifv drone lose helicopter tank ifv drone lose alteration amplify scale loss introduce specific terminology հակառակորդի enemy ոչնչացվել destroy frame narrative aggressive confrontational manner use precise number addition reference link legitimize claim potentially serve bolster narrative victimization military effectiveness shift language moderate assertive tone indicate potential weaponization cultural heritage narrative surround conflict,"The revision reflects a significant increase in the reported losses attributed to the Armenian side, changing from ""*Two helicopters, five tanks, two IFVs and three drones lost"" to ""*Four helicopters, ten tanks and IFVs, 15 drones lost."" This alteration not only amplifies the scale of the losses but also introduces specific terminology such as ""հակառակորդի"" (enemy) and ""Ոչնչացվել"" (destroyed), which can frame the narrative in a more aggressive and confrontational manner. The use of precise numbers and the addition of a reference link further legitimizes the claim, potentially serving to bolster a narrative of victimization or military effectiveness. The shift in language from a more moderate to a more assertive tone indicates a potential weaponization of the cultural heritage narrative surrounding the conflict."
26,0,Second Nagorno-Karabakh War_subsampled,"reflect significant shift report number azerbaijani military casualty change 3,000 4,900 alteration increase casualty figure imply severe impact azerbaijani force influence public perception narrative framing context conflict removal addition suggest definitive assertion casualty see attempt strengthen narrative conflict toll azerbaijan additionally change 415 517 emphasize shift casualty reporting modification justify action frame conflict particular light align indicator weaponization cultural heritage narrative","The revision reflects a significant shift in the reported numbers of Azerbaijani military casualties, changing from ""as many as 3,000"" to ""more than 4,900."" This alteration not only increases the casualty figure but also implies a more severe impact on Azerbaijani forces, which can influence public perception and narrative framing in the context of the conflict. The removal of ""as many as"" and the addition of ""more than"" suggests a more definitive assertion of casualties, which can be seen as an attempt to strengthen the Armenian narrative regarding the conflict's toll on Azerbaijan. Additionally, the change from ""415"" to ""517"" further emphasizes this shift in casualty reporting. Such modifications can be used to justify actions or frame the conflict in a particular light, aligning with the indicators of weaponization of cultural heritage narratives."
26,0,Second Nagorno-Karabakh War_subsampled,reflect significant change report number syrian mercenary kill increase 240 250 alteration merely numerical update shift narrative scale casualty context conflict add line word emphasize fatality turkish back syrian mercenary frame conflict way highlight involvement foreign fighter potentially influence perception conflict severity removal previous date context web|date=31 october favor recent date web|date=6 november suggest attempt present current possibly alarming statistic justify action frame narrative specific light manipulation casualty figure serve escalate tension reinforce particular political narrative surround conflict,"The revision reflects a significant change in the reported number of Syrian mercenaries killed, increasing from ""240"" to ""250."" This alteration is not merely a numerical update; it shifts the narrative regarding the scale of casualties in the context of the conflict. The added lines and words emphasize the fatalities among ""Turkish-backed Syrian mercenaries,"" which can frame the conflict in a way that highlights the involvement of foreign fighters and potentially influences perceptions of the conflict's severity. The removal of the previous date and context (""web|date=31 October"") in favor of a more recent date (""web|date=6 November"") also suggests an attempt to present the most current and possibly more alarming statistics, which can be used to justify actions or frame the narrative in a specific light. This manipulation of casualty figures can serve to escalate tensions and reinforce particular political narratives surrounding the conflict."
26,0,Second Nagorno-Karabakh War_subsampled,"reflect significant shift narrative military casualty loss add line present stark increase report number serviceman kill wound 560 2,300 substantial escalation framing conflict additionally removal specific detail tank ifv destroy artillery piece destroy favor broad impactful claim e.g. 130 tank destroy 200 artillery piece suggest attempt amplify severity situation use term enemy soldier context casualty introduce adversarial tone contribute narrative justify military action escalation overall change indicate deliberate effort reshape narrative way justify action frame conflict aggressive light","The revision reflects a significant shift in the narrative regarding military casualties and losses. The added lines present a stark increase in the reported number of Armenian servicemen killed or wounded, from ""560+"" to ""2,300+"", which is a substantial escalation in the framing of the conflict. Additionally, the removal of specific details such as ""33 tanks/IFVs destroyed"" and ""8 artillery pieces destroyed"" in favor of broader and more impactful claims (e.g., ""about 130 tanks destroyed"" and ""more than 200+ artillery pieces"") suggests an attempt to amplify the severity of the situation. The use of the term ""enemy soldiers"" in the context of casualties also introduces a more adversarial tone, which can contribute to a narrative that justifies military actions or escalations. Overall, these changes indicate a deliberate effort to reshape the narrative in a way that could be used to justify actions or frame the conflict in a more aggressive light."
26,0,Second Nagorno-Karabakh War_subsampled,"reflect significant shift report statistic casualty military equipment influence narrative surround conflict phrase retain follow update figure increase report casualty 3,154 3,454 serviceman kill number down helicopter change number amplify perception loss suffering potentially frame conflict dire light additionally removal previous reference 124 uav down replacement 126 uav down suggest focus increase perceive effectiveness military action alteration statistic weaponize support specific narrative conflict influence public perception discourse","The revision reflects a significant shift in the reported statistics regarding casualties and military equipment, which can influence the narrative surrounding the conflict. The phrase ""Per Armenia:"" is retained but is followed by updated figures that increase the reported casualties from ""3,154"" to ""3,454"" servicemen killed, and the number of downed helicopters from ""14"" to ""16."" This change in numbers can be used to amplify the perception of loss and suffering on the Armenian side, potentially framing the conflict in a more dire light. Additionally, the removal of the previous reference to ""124 UAVs downed"" and its replacement with ""126 UAVs downed"" suggests a focus on increasing the perceived effectiveness of military actions. Such alterations in statistics can be weaponized to support specific narratives about the conflict, thereby influencing public perception and discourse."
26,0,Second Nagorno-Karabakh War_subsampled,"reflect significant shift report statistic casualty nagorno karabakh conflict removal line state 4,044 serviceman kill replacement 3,931 serviceman kill indicate deliberate downscaling report fatality additionally removal 1,600 serviceman miss introduction 321 serviceman miss minimize perceive impact conflict force use specific number sourcing azerbaijani news outlet e.g. azernews.az suggest attempt frame narrative way align azerbaijani perspective potentially undermine claim casualty loss overall effect change see effort reshape narrative surround conflict align indicator weaponization cultural heritage","The revision reflects a significant shift in the reported statistics regarding casualties in the Nagorno-Karabakh conflict. The removal of the line stating ""4,044 servicemen killed"" and its replacement with ""3,931 servicemen killed"" indicates a deliberate downscaling of the reported fatalities. Additionally, the removal of ""1,600 servicemen missing"" and the introduction of ""321 servicemen missing"" further minimizes the perceived impact of the conflict on Armenian forces. The use of specific numbers and the sourcing from Azerbaijani news outlets (e.g., ""azernews.az"") may also suggest an attempt to frame the narrative in a way that aligns with Azerbaijani perspectives, potentially undermining Armenian claims of casualties and losses. The overall effect of these changes could be seen as an effort to reshape the narrative surrounding the conflict, which aligns with the indicators of weaponization of cultural heritage."
